ts_code,trade_date,fwd_open,fwd_high,fwd_low,fwd_close,fwd_pre_close,bwd_open,bwd_high,bwd_low,bwd_close,bwd_pre_close,vol,amount,pct_chg,change
601988.SH,20250930,5.0908,5.1104,5.0614,5.081,5.1006,13.1546,13.2053,13.0785,13.1292,13.1799,1921347.7,995407.457,-0.3846,-0.02
601988.SH,20250929,5.1398,5.1398,5.0614,5.1006,5.1398,13.2813,13.2813,13.0785,13.1799,13.2813,2917788.46,1516930.591,-0.7634,-0.04
601988.SH,20250926,5.13,5.1692,5.1006,5.1398,5.1398,13.256,13.3573,13.1799,13.2813,13.2813,1796615.78,941038.598,0.0,0.0
601988.SH,20250925,5.1692,5.1791,5.1104,5.1398,5.1791,13.3573,13.3827,13.2053,13.2813,13.3827,2443718.41,1278506.18,-0.7576,-0.04
601988.SH,20250924,5.1889,5.2673,5.1692,5.1791,5.1987,13.408,13.6108,13.3573,13.3827,13.4334,3266236.72,1733861.44,-0.3774,-0.02
601988.SH,20250923,5.0908,5.2477,5.0614,5.1987,5.1104,13.1546,13.5601,13.0785,13.4334,13.2053,4545930.9,2403683.929,1.7274,0.09
601988.SH,20250922,5.1692,5.1987,5.1104,5.1104,5.1889,13.3573,13.4334,13.2053,13.2053,13.408,1966401.63,1029995.116,-1.5123,-0.08
601988.SH,20250919,5.1889,5.1987,5.1006,5.1889,5.1987,13.408,13.4334,13.1799,13.408,13.4334,3205615.9,1683744.848,-0.1887,-0.01
601988.SH,20250918,5.3066,5.3066,5.1889,5.1987,5.2968,13.7122,13.7122,13.408,13.4334,13.6868,3381325.45,1805614.53,-1.8519,-0.1
601988.SH,20250917,5.3164,5.3262,5.2575,5.2968,5.3066,13.7375,13.7629,13.5855,13.6868,13.7122,2425996.92,1308223.172,-0.1848,-0.01
601988.SH,20250916,5.3556,5.3654,5.2968,5.3066,5.3556,13.8389,13.8643,13.6868,13.7122,13.8389,3193591.39,1731385.451,-0.9158,-0.05
601988.SH,20250915,5.3752,5.3949,5.3458,5.3556,5.3752,13.8896,13.9403,13.8136,13.8389,13.8896,2335960.95,1276079.49,-0.365,-0.02
601988.SH,20250912,5.385,5.4243,5.3752,5.3752,5.3949,13.915,14.0163,13.8896,13.8896,13.9403,2827502.54,1555441.039,-0.3636,-0.02
601988.SH,20250911,5.3752,5.4341,5.336,5.3949,5.385,13.8896,14.0417,13.7882,13.9403,13.915,4108413.15,2248226.546,0.1821,0.01
601988.SH,20250910,5.3752,5.3949,5.3458,5.385,5.3752,13.8896,13.9403,13.8136,13.915,13.8896,2226585.47,1219577.875,0.1825,0.01
601988.SH,20250909,5.3654,5.4047,5.3556,5.3752,5.3654,13.8643,13.9656,13.8389,13.8896,13.8643,2004368.5,1098727.195,0.1828,0.01
601988.SH,20250908,5.3949,5.4243,5.3556,5.3654,5.4145,13.9403,14.0163,13.8389,13.8643,13.991,3264583.8,1792239.406,-0.9058,-0.05
601988.SH,20250905,5.4831,5.4831,5.3949,5.4145,5.5126,14.1684,14.1684,13.9403,13.991,14.2445,3670349.2,2029841.862,-1.7794,-0.1
601988.SH,20250904,5.4145,5.542,5.3066,5.5126,5.4439,13.991,14.3205,13.7122,14.2445,14.067,6529944.05,3605212.942,1.2613,0.07
601988.SH,20250903,5.5224,5.5224,5.4145,5.4439,5.5224,14.2698,14.2698,13.991,14.067,14.2698,3326813.61,1852988.833,-1.421,-0.08
601988.SH,20250902,5.4145,5.5224,5.3949,5.5224,5.4145,13.991,14.2698,13.9403,14.2698,13.991,4500408.23,2514316.87,1.9928,0.11
601988.SH,20250901,5.4243,5.4733,5.385,5.4145,5.4145,14.0163,14.1431,13.915,13.991,13.991,3406030.08,1883895.13,0.0,0.0
601988.SH,20250829,5.4341,5.5224,5.4047,5.4145,5.4243,14.0417,14.2698,13.9656,13.991,14.0163,3397582.94,1891118.032,-0.1808,-0.01
601988.SH,20250828,5.4439,5.4733,5.3949,5.4243,5.4439,14.067,14.1431,13.9403,14.0163,14.067,2985043.12,1651514.188,-0.3604,-0.02
601988.SH,20250827,5.542,5.5518,5.4439,5.4439,5.5518,14.3205,14.3458,14.067,14.067,14.3458,2861512.87,1601354.358,-1.9435,-0.11
601988.SH,20250826,5.5616,5.591,5.542,5.5518,5.5714,14.3712,14.4472,14.3205,14.3458,14.3965,2217983.55,1258560.252,-0.3521,-0.02
601988.SH,20250825,5.5812,5.591,5.5322,5.5714,5.591,14.4219,14.4472,14.2951,14.3965,14.4472,3163097.91,1793266.507,-0.3509,-0.02
601988.SH,20250822,5.6008,5.6106,5.5322,5.591,5.6008,14.4726,14.4979,14.2951,14.4472,14.4726,3293471.95,1871201.844,-0.1751,-0.01
601988.SH,20250821,5.5714,5.6205,5.5126,5.6008,5.5616,14.3965,14.5233,14.2445,14.4726,14.3712,3973311.41,2263421.584,0.7055,0.04
601988.SH,20250820,5.4635,5.6205,5.4537,5.5616,5.4537,14.1177,14.5233,14.0924,14.3712,14.0924,5845799.83,3309866.723,1.9784,0.11
601988.SH,20250819,5.3458,5.4831,5.336,5.4537,5.3458,13.8136,14.1684,13.7882,14.0924,13.8136,4400871.13,2430443.192,2.0183,0.11
601988.SH,20250818,5.336,5.3556,5.2968,5.3458,5.3458,13.7882,13.8389,13.6868,13.8136,13.8136,3506009.92,1907307.304,0.0,0.0
601988.SH,20250815,5.4733,5.4733,5.3164,5.3458,5.4635,14.1431,14.1431,13.7375,13.8136,14.1177,6409229.34,3499329.743,-2.1544,-0.12
601988.SH,20250814,5.4733,5.5126,5.4537,5.4635,5.4733,14.1431,14.2445,14.0924,14.1177,14.1431,2292180.33,1281571.424,-0.1792,-0.01
601988.SH,20250813,5.5518,5.5812,5.4733,5.4733,5.5518,14.3458,14.4219,14.1431,14.1431,14.3458,3468750.28,1948540.058,-1.4134,-0.08
601988.SH,20250812,5.5126,5.5714,5.5028,5.5518,5.5126,14.2445,14.3965,14.2191,14.3458,14.2445,2464794.82,1393801.471,0.7117,0.04
601988.SH,20250811,5.5616,5.5714,5.4831,5.5126,5.5616,14.3712,14.3965,14.1684,14.2445,14.3712,2586005.91,1453056.416,-0.8818,-0.05
601988.SH,20250808,5.6008,5.6303,5.5616,5.5616,5.6106,14.4726,14.5486,14.3712,14.3712,14.4979,2323624.71,1323692.634,-0.8741,-0.05
601988.SH,20250807,5.5518,5.6106,5.5126,5.6106,5.5518,14.3458,14.4979,14.2445,14.4979,14.3458,3031452.72,1725625.625,1.0601,0.06
601988.SH,20250806,5.542,5.5714,5.5126,5.5518,5.542,14.3205,14.3965,14.2445,14.3458,14.3205,2422622.23,1370569.226,0.177,0.01
601988.SH,20250805,5.4635,5.5518,5.4439,5.542,5.4733,14.1177,14.3458,14.067,14.3205,14.1431,3208842.33,1802682.589,1.2545,0.07
601988.SH,20250804,5.4341,5.5224,5.4243,5.4733,5.4439,14.0417,14.2698,14.0163,14.1431,14.067,3282292.75,1834910.401,0.5405,0.03
601988.SH,20250801,5.4341,5.4635,5.3949,5.4439,5.4439,14.0417,14.1177,13.9403,14.067,14.067,2815246.6,1559597.273,0.0,0.0
601988.SH,20250731,5.4243,5.4635,5.3458,5.4439,5.4243,14.0163,14.1177,13.8136,14.067,14.0163,3722105.78,2050079.188,0.3617,0.02
601988.SH,20250730,5.385,5.4635,5.3654,5.4243,5.385,13.915,14.1177,13.8643,14.0163,13.915,3043038.59,1682104.358,0.7286,0.04
601988.SH,20250729,5.4439,5.4635,5.385,5.385,5.4243,14.067,14.1177,13.915,13.915,14.0163,2456275.77,1355992.558,-0.7233,-0.04
601988.SH,20250728,5.4341,5.4635,5.4145,5.4243,5.4243,14.0417,14.1177,13.991,14.0163,14.0163,2125063.9,1177941.753,0.0,0.0
601988.SH,20250725,5.4537,5.4831,5.4145,5.4243,5.4537,14.0924,14.1684,13.991,14.0163,14.0924,2510283.3,1393596.969,-0.5396,-0.03
601988.SH,20250724,5.5322,5.5518,5.4537,5.4537,5.5224,14.2951,14.3458,14.0924,14.0924,14.2698,3468702.97,1941424.781,-1.2433,-0.07
601988.SH,20250723,5.4537,5.5714,5.4537,5.5224,5.4733,14.0924,14.3965,14.0924,14.2698,14.1431,3820410.39,2153377.537,0.8961,0.05
601988.SH,20250722,5.5322,5.542,5.4439,5.4733,5.542,14.2951,14.3205,14.067,14.1431,14.3205,3913312.18,2182999.163,-1.2389,-0.07
601988.SH,20250721,5.5812,5.6008,5.5224,5.542,5.5812,14.4219,14.4726,14.2698,14.3205,14.4219,2451637.31,1386029.904,-0.703,-0.04
601988.SH,20250718,5.5616,5.6106,5.5322,5.5812,5.5616,14.3712,14.4979,14.2951,14.4219,14.3712,1827813.0,1040368.068,0.3527,0.02
601988.SH,20250717,5.6008,5.6205,5.5518,5.5616,5.6008,14.4726,14.5233,14.3458,14.3712,14.4726,1761573.07,1001183.589,-0.7005,-0.04
601988.SH,20250716,5.591,5.6205,5.5518,5.6008,5.591,14.4472,14.5233,14.3458,14.4726,14.4472,2215049.72,1260792.019,0.1754,0.01
601988.SH,20250715,5.6597,5.6793,5.591,5.591,5.6401,14.6246,14.6753,14.4472,14.4472,14.574,2108167.61,1210607.33,-0.8696,-0.05
601988.SH,20250714,5.591,5.7284,5.591,5.6401,5.5812,14.4472,14.8021,14.4472,14.574,14.4219,3464429.59,2001520.131,1.0545,0.06
601988.SH,20250711,5.7185,5.7872,5.5812,5.5812,5.7087,14.7767,14.9541,14.4219,14.4219,14.7514,5043114.75,2922940.53,-2.2337,-0.13
601988.SH,20250710,5.6793,5.7676,5.6695,5.7087,5.6695,14.6753,14.9034,14.65,14.7514,14.65,2801539.69,1636781.875,0.692,0.04
601988.SH,20250709,5.6106,5.7087,5.591,5.6695,5.6008,14.4979,14.7514,14.4472,14.65,14.4726,3492826.52,2018853.3,1.2259,0.07
601988.SH,20250708,5.6106,5.6401,5.5812,5.6008,5.6205,14.4979,14.574,14.4219,14.4726,14.5233,1801058.36,1029121.014,-0.349,-0.02
601988.SH,20250707,5.591,5.6303,5.5616,5.6205,5.591,14.4472,14.5486,14.3712,14.5233,14.4472,1877332.7,1072274.822,0.5263,0.03
601988.SH,20250704,5.5028,5.6106,5.5028,5.591,5.5126,14.2191,14.4979,14.2191,14.4472,14.2445,2965862.43,1685441.772,1.4235,0.08
601988.SH,20250703,5.5322,5.5616,5.4929,5.5126,5.542,14.2951,14.3712,14.1938,14.2445,14.3205,2328057.9,1309581.322,-0.531,-0.03
601988.SH,20250702,5.5518,5.5812,5.5322,5.542,5.542,14.3458,14.4219,14.2951,14.3205,14.3205,1881644.94,1065823.346,0.0,0.0
601988.SH,20250701,5.5126,5.6008,5.4929,5.542,5.5126,14.2445,14.4726,14.1938,14.3205,14.2445,2895543.67,1641409.362,0.5338,0.03
601988.SH,20250630,5.4831,5.5224,5.4439,5.5126,5.4929,14.1684,14.2698,14.067,14.2445,14.1938,2504509.04,1401079.469,0.3571,0.02
601988.SH,20250627,5.6793,5.6891,5.4929,5.4929,5.6891,14.6753,14.7007,14.1938,14.1938,14.7007,4954852.41,2815455.681,-3.4483,-0.2
601988.SH,20250626,5.6597,5.7087,5.6303,5.6891,5.6597,14.6246,14.7514,14.5486,14.7007,14.6246,3193893.08,1848446.724,0.5199,0.03
601988.SH,20250625,5.5714,5.6989,5.5518,5.6597,5.6008,14.3965,14.726,14.3458,14.6246,14.4726,4600331.18,2646559.567,1.0508,0.06
601988.SH,20250624,5.542,5.6008,5.4929,5.6008,5.5518,14.3205,14.4726,14.1938,14.4726,14.3458,4910505.67,2786514.154,0.8834,0.05
601988.SH,20250623,5.4733,5.5812,5.4439,5.5518,5.4831,14.1431,14.4219,14.067,14.3458,14.1684,4669572.63,2631135.247,1.2522,0.07
601988.SH,20250620,5.4341,5.4929,5.4145,5.4831,5.4341,14.0417,14.1938,13.991,14.1684,14.0417,3644070.01,2029043.744,0.9025,0.05
601988.SH,20250619,5.385,5.4537,5.3654,5.4341,5.3949,13.915,14.0924,13.8643,14.0417,13.9403,4002497.37,2210779.341,0.7273,0.04
601988.SH,20250618,5.2673,5.3949,5.2477,5.3949,5.2673,13.6108,13.9403,13.5601,13.9403,13.6108,5361917.32,2920986.171,2.4209,0.13
601988.SH,20250617,5.2575,5.2968,5.2575,5.2673,5.2771,13.5855,13.6868,13.5855,13.6108,13.6361,2580766.22,1386847.098,-0.1859,-0.01
601988.SH,20250616,5.2183,5.2771,5.1692,5.2771,5.2379,13.4841,13.6361,13.3573,13.6361,13.5348,4932670.87,2627030.475,0.7491,0.04
601988.SH,20250613,5.3164,5.3262,5.2281,5.2379,5.3262,13.7375,13.7629,13.5094,13.5348,13.7629,7546497.69,4047043.783,-1.6575,-0.09
601988.SH,20250612,5.3262,5.336,5.2968,5.3262,5.3262,13.7629,13.7882,13.6868,13.7629,13.7629,2718151.21,1473069.549,0.0,0.0
601988.SH,20250611,5.336,5.3458,5.3066,5.3262,5.3458,13.7882,13.8136,13.7122,13.7629,13.8136,2503892.73,1359095.345,-0.367,-0.02
601988.SH,20250610,5.3164,5.385,5.3066,5.3458,5.3262,13.7375,13.915,13.7122,13.8136,13.7629,3650499.47,1990996.541,0.3683,0.02
601988.SH,20250609,5.336,5.3556,5.3066,5.3262,5.3458,13.7882,13.8389,13.7122,13.7629,13.8136,2512503.43,1361861.754,-0.367,-0.02
601988.SH,20250606,5.3654,5.385,5.3262,5.3458,5.3654,13.8643,13.915,13.7629,13.8136,13.8643,2649578.38,1443638.857,-0.3656,-0.02
601988.SH,20250605,5.3949,5.4047,5.3556,5.3654,5.3949,13.9403,13.9656,13.8389,13.8643,13.9403,2606604.23,1426854.477,-0.5455,-0.03
601988.SH,20250604,5.4047,5.4145,5.385,5.3949,5.4145,13.9656,13.991,13.915,13.9403,13.991,1653467.01,909604.517,-0.3623,-0.02
601988.SH,20250603,5.385,5.4341,5.3458,5.4145,5.4145,13.915,14.0417,13.8136,13.991,13.991,3290209.8,1807538.711,0.0,0.0
601988.SH,20250530,5.4047,5.4439,5.385,5.4145,5.4047,13.9656,14.067,13.915,13.991,13.9656,2006006.68,1108124.973,0.1815,0.01
601988.SH,20250529,5.4243,5.4341,5.385,5.4047,5.4243,14.0163,14.0417,13.915,13.9656,14.0163,1500735.48,826968.263,-0.3617,-0.02
601988.SH,20250528,5.4635,5.4733,5.4145,5.4243,5.4537,14.1177,14.1431,13.991,14.0163,14.0924,1234812.51,684089.524,-0.5396,-0.03
601988.SH,20250527,5.4145,5.4733,5.4145,5.4537,5.4047,13.991,14.1431,13.991,14.0924,13.9656,1581937.16,879746.712,0.9074,0.05
601988.SH,20250526,5.4635,5.4733,5.3949,5.4047,5.4635,14.1177,14.1431,13.9403,13.9656,14.1177,1943686.69,1075934.139,-1.0772,-0.06
601988.SH,20250523,5.5224,5.542,5.4635,5.4635,5.5224,14.2698,14.3205,14.1177,14.1177,14.2698,1846440.33,1034401.402,-1.0657,-0.06
601988.SH,20250522,5.5126,5.542,5.4831,5.5224,5.5126,14.2445,14.3205,14.1684,14.2698,14.2445,1404998.86,789761.472,0.1779,0.01
601988.SH,20250521,5.5028,5.542,5.4733,5.5126,5.5028,14.2191,14.3205,14.1431,14.2445,14.2191,1620506.9,911122.37,0.1783,0.01
601988.SH,20250520,5.5126,5.542,5.4733,5.5028,5.5028,14.2445,14.3205,14.1431,14.2191,14.2191,1530146.91,858524.495,0.0,0.0
601988.SH,20250519,5.5224,5.5518,5.5028,5.5028,5.5224,14.2698,14.3458,14.2191,14.2191,14.2698,1529714.0,861211.949,-0.3552,-0.02
601988.SH,20250516,5.5616,5.5812,5.4831,5.5224,5.5616,14.3712,14.4219,14.1684,14.2698,14.3712,2474331.18,1391039.113,-0.7055,-0.04
601988.SH,20250515,5.5812,5.6205,5.5518,5.5616,5.5714,14.4219,14.5233,14.3458,14.3712,14.3965,1863262.14,1060183.356,-0.1761,-0.01
601988.SH,20250514,5.542,5.6106,5.5224,5.5714,5.5616,14.3205,14.4979,14.2698,14.3965,14.3712,2235242.06,1268937.972,0.1764,0.01
601988.SH,20250513,5.5224,5.5812,5.4733,5.5616,5.5224,14.2698,14.4219,14.1431,14.3712,14.2698,2179978.93,1231977.785,0.7105,0.04
601988.SH,20250512,5.542,5.5616,5.4635,5.5224,5.542,14.3205,14.3712,14.1177,14.2698,14.3205,2441703.0,1372758.468,-0.354,-0.02
601988.SH,20250509,5.4929,5.5812,5.4831,5.542,5.4929,14.1938,14.4219,14.1684,14.3205,14.1938,2075617.37,1174574.394,0.8929,0.05
601988.SH,20250508,5.4929,5.5518,5.4831,5.4929,5.5126,14.1938,14.3458,14.1684,14.1938,14.2445,1763933.22,990586.841,-0.3559,-0.02
601988.SH,20250507,5.4145,5.5224,5.3654,5.5126,5.385,13.991,14.2698,13.8643,14.2445,13.915,3205301.77,1785517.938,2.3679,0.13
601988.SH,20250506,5.4439,5.4439,5.3458,5.385,5.4243,14.067,14.067,13.8136,13.915,14.0163,2495487.38,1367661.561,-0.7233,-0.04
601988.SH,20250430,5.5714,5.591,5.4047,5.4243,5.591,14.3965,14.4472,13.9656,14.0163,14.4472,3110406.33,1724906.032,-2.9825,-0.17
601988.SH,20250429,5.6106,5.6303,5.5616,5.591,5.6008,14.4979,14.5486,14.3712,14.4472,14.4726,1475059.71,841170.034,-0.1751,-0.01
601988.SH,20250428,5.5616,5.6303,5.5518,5.6008,5.5518,14.3712,14.5486,14.3458,14.4726,14.3458,2134390.0,1218575.682,0.8834,0.05
601988.SH,20250425,5.6401,5.6499,5.5224,5.5518,5.6008,14.574,14.5993,14.2698,14.3458,14.4726,2766927.93,1569609.893,-0.8757,-0.05
601988.SH,20250424,5.4855,5.6104,5.4855,5.6008,5.4855,14.1745,14.4972,14.1745,14.4724,14.1745,2487850.4,1440954.199,2.1016,0.12
601988.SH,20250423,5.5143,5.5431,5.4567,5.4855,5.5047,14.249,14.3234,14.1,14.1745,14.2242,1670616.18,955895.799,-0.349,-0.02
601988.SH,20250422,5.4278,5.5335,5.4182,5.5047,5.4086,14.0256,14.2986,14.0007,14.2242,13.9759,2272085.82,1297373.694,1.7762,0.1
601988.SH,20250421,5.4567,5.5912,5.399,5.4086,5.4567,14.1,14.4476,13.9511,13.9759,14.1,2429582.31,1386530.899,-0.8803,-0.05
601988.SH,20250418,5.4182,5.4951,5.4182,5.4567,5.4375,14.0007,14.1993,14.0007,14.1,14.0504,1743025.81,990920.018,0.3534,0.02
601988.SH,20250417,5.4278,5.4375,5.351,5.4375,5.4375,14.0256,14.0504,13.827,14.0504,14.0504,1742137.25,979931.972,0.0,0.0
601988.SH,20250416,5.3606,5.4375,5.3318,5.4375,5.3606,13.8518,14.0504,13.7773,14.0504,13.8518,2967440.07,1665131.643,1.4337,0.08
601988.SH,20250415,5.2549,5.3798,5.2549,5.3606,5.2645,13.5787,13.9014,13.5787,13.8518,13.6036,2431867.57,1349566.248,1.8248,0.1
601988.SH,20250414,5.2069,5.2837,5.1877,5.2645,5.2069,13.4546,13.6532,13.405,13.6036,13.4546,2336999.89,1275660.397,1.107,0.06
601988.SH,20250411,5.1781,5.2069,5.1493,5.2069,5.1685,13.3801,13.4546,13.3057,13.4546,13.3553,2164077.7,1166103.128,0.7435,0.04
601988.SH,20250410,5.2165,5.2165,5.1493,5.1685,5.1973,13.4794,13.4794,13.3057,13.3553,13.4298,2980461.3,1601787.432,-0.5545,-0.03
601988.SH,20250409,5.2357,5.2741,5.1685,5.1973,5.2549,13.5291,13.6284,13.3553,13.4298,13.5787,3309111.12,1789959.689,-1.0969,-0.06
601988.SH,20250408,5.1877,5.2741,5.1685,5.2549,5.2261,13.405,13.6284,13.3553,13.5787,13.5043,3833228.69,2086605.855,0.5515,0.03
601988.SH,20250407,5.3606,5.4086,5.082,5.2261,5.4375,13.8518,13.9759,13.1319,13.5043,14.0504,4586477.82,2506689.603,-3.8869,-0.22
601988.SH,20250403,5.3318,5.4375,5.3318,5.4375,5.3702,13.7773,14.0504,13.7773,14.0504,13.8766,1684461.74,947149.945,1.2522,0.07
601988.SH,20250402,5.2837,5.3894,5.2837,5.3702,5.303,13.6532,13.9263,13.6532,13.8766,13.7028,1600788.66,891741.965,1.2681,0.07
601988.SH,20250401,5.3798,5.4086,5.2837,5.303,5.3798,13.9014,13.9759,13.6532,13.7028,13.9014,2121012.78,1177210.538,-1.4286,-0.08
601988.SH,20250331,5.3222,5.4182,5.2453,5.3798,5.2837,13.7525,14.0007,13.5539,13.9014,13.6532,3039573.09,1696069.361,1.8182,0.1
601988.SH,20250328,5.3126,5.3126,5.2741,5.2837,5.3126,13.7277,13.7277,13.6284,13.6532,13.7277,1264740.61,696698.32,-0.5425,-0.03
601988.SH,20250327,5.2549,5.3126,5.2261,5.3126,5.2645,13.5787,13.7277,13.5043,13.7277,13.6036,1694454.77,933672.076,0.9124,0.05
601988.SH,20250326,5.2549,5.2837,5.2165,5.2645,5.2645,13.5787,13.6532,13.4794,13.6036,13.6036,1281762.26,700890.88,0.0,0.0
601988.SH,20250325,5.1877,5.2645,5.1781,5.2645,5.1877,13.405,13.6036,13.3801,13.6036,13.405,1807978.0,984713.614,1.4815,0.08
601988.SH,20250324,5.1493,5.2165,5.1493,5.1877,5.1493,13.3057,13.4794,13.3057,13.405,13.3057,1669881.6,901449.295,0.7463,0.04
601988.SH,20250321,5.1973,5.2261,5.1396,5.1493,5.2069,13.4298,13.5043,13.2808,13.3057,13.4546,1592605.5,857626.317,-1.107,-0.06
601988.SH,20250320,5.2165,5.2453,5.1685,5.2069,5.2165,13.4794,13.5539,13.3553,13.4546,13.4794,1308246.18,708161.431,-0.1842,-0.01
601988.SH,20250319,5.1685,5.2261,5.1493,5.2165,5.1589,13.3553,13.5043,13.3057,13.4794,13.3305,1982753.17,1072223.043,1.1173,0.06
601988.SH,20250318,5.1685,5.1781,5.13,5.1589,5.1589,13.3553,13.3801,13.256,13.3305,13.3305,1456673.03,782036.213,0.0,0.0
601988.SH,20250317,5.1493,5.1781,5.13,5.1589,5.1493,13.3057,13.3801,13.256,13.3305,13.3057,1507439.56,809770.631,0.1866,0.01
601988.SH,20250314,5.13,5.1685,5.1108,5.1493,5.1204,13.256,13.3553,13.2064,13.3057,13.2312,1906565.42,1021937.162,0.5629,0.03
601988.SH,20250313,5.1204,5.1493,5.1108,5.1204,5.1204,13.2312,13.3057,13.2064,13.2312,13.2312,1460993.09,779833.853,0.0,0.0
601988.SH,20250312,5.1589,5.1685,5.1204,5.1204,5.1781,13.3305,13.3553,13.2312,13.2312,13.3801,1450974.99,775174.727,-1.1132,-0.06
601988.SH,20250311,5.1493,5.1781,5.13,5.1781,5.1589,13.3057,13.3801,13.256,13.3801,13.3305,1632937.37,875604.694,0.3724,0.02
601988.SH,20250310,5.1973,5.2069,5.1396,5.1589,5.1973,13.4298,13.4546,13.2808,13.3305,13.4298,1589314.77,854012.144,-0.7394,-0.04
601988.SH,20250307,5.2261,5.2453,5.1973,5.1973,5.2261,13.5043,13.5539,13.4298,13.4298,13.5043,1352606.26,734243.712,-0.5515,-0.03
601988.SH,20250306,5.2453,5.2549,5.1877,5.2261,5.2549,13.5539,13.5787,13.405,13.5043,13.5787,1684126.12,915264.011,-0.5484,-0.03
601988.SH,20250305,5.1685,5.2741,5.1493,5.2549,5.1685,13.3553,13.6284,13.3057,13.5787,13.3553,2515764.63,1370959.629,1.6729,0.09
601988.SH,20250304,5.1973,5.2261,5.1589,5.1685,5.2069,13.4298,13.5043,13.3305,13.3553,13.4546,1497830.96,810212.873,-0.738,-0.04
601988.SH,20250303,5.1973,5.2261,5.1108,5.2069,5.1877,13.4298,13.5043,13.2064,13.4546,13.405,2424066.22,1306017.886,0.3704,0.02
601988.SH,20250228,5.2069,5.2549,5.1877,5.1877,5.2165,13.4546,13.5787,13.405,13.405,13.4794,2044790.24,1109711.951,-0.5525,-0.03
601988.SH,20250227,5.1877,5.2357,5.13,5.2165,5.1973,13.405,13.5291,13.256,13.4794,13.4298,2189283.3,1182443.824,0.3697,0.02
601988.SH,20250226,5.1396,5.2069,5.13,5.1973,5.1493,13.2808,13.4546,13.256,13.4298,13.3057,1765463.11,951466.564,0.9328,0.05
601988.SH,20250225,5.2069,5.2261,5.1204,5.1493,5.1973,13.4546,13.5043,13.2312,13.3057,13.4298,2524358.7,1357824.106,-0.9242,-0.05
601988.SH,20250224,5.2453,5.2837,5.1781,5.1973,5.2453,13.5539,13.6532,13.3801,13.4298,13.5539,2376968.73,1289430.564,-0.9158,-0.05
601988.SH,20250221,5.3318,5.3414,5.2357,5.2453,5.3318,13.7773,13.8021,13.5291,13.5539,13.7773,2451667.66,1345156.203,-1.6216,-0.09
601988.SH,20250220,5.303,5.3606,5.2934,5.3318,5.3126,13.7028,13.8518,13.678,13.7773,13.7277,1457961.7,808603.895,0.3617,0.02
601988.SH,20250219,5.3126,5.3798,5.2934,5.3126,5.3414,13.7277,13.9014,13.678,13.7277,13.8021,1733476.44,961684.21,-0.5396,-0.03
601988.SH,20250218,5.2069,5.3606,5.2069,5.3414,5.2261,13.4546,13.8518,13.4546,13.8021,13.5043,2491190.83,1377286.414,2.2059,0.12
601988.SH,20250217,5.2069,5.2357,5.1493,5.2261,5.1973,13.4546,13.5291,13.3057,13.5043,13.4298,1514834.42,819627.891,0.5545,0.03
601988.SH,20250214,5.1973,5.2165,5.1493,5.1973,5.1973,13.4298,13.4794,13.3057,13.4298,13.4298,1504288.36,811801.729,0.0,0.0
601988.SH,20250213,5.1685,5.2261,5.1589,5.1973,5.1877,13.3553,13.5043,13.3305,13.4298,13.405,1480430.97,801689.859,0.1852,0.01
601988.SH,20250212,5.1685,5.2069,5.1204,5.1877,5.1685,13.3553,13.4546,13.2312,13.405,13.3553,1508452.46,811151.574,0.3717,0.02
601988.SH,20250211,5.0724,5.1685,5.0628,5.1685,5.0628,13.1071,13.3553,13.0822,13.3553,13.0822,2077215.47,1111412.193,2.0873,0.11
601988.SH,20250210,5.0628,5.1012,5.0436,5.0628,5.0724,13.0822,13.1815,13.0326,13.0822,13.1071,1531866.38,809848.899,-0.1894,-0.01
601988.SH,20250207,5.0916,5.0916,5.034,5.0724,5.0916,13.1567,13.1567,13.0078,13.1071,13.1567,2014060.1,1061023.06,-0.3774,-0.02
601988.SH,20250206,5.1204,5.1493,5.0628,5.0916,5.1108,13.2312,13.3057,13.0822,13.1567,13.2064,1633365.14,865776.15,-0.3759,-0.02
601988.SH,20250205,5.2453,5.2549,5.1012,5.1108,5.2357,13.5539,13.5787,13.1815,13.2064,13.5291,2155637.87,1154361.663,-2.3853,-0.13
601988.SH,20250127,5.1108,5.2741,5.1108,5.2357,5.1012,13.2064,13.6284,13.2064,13.5291,13.1815,2312122.81,1256335.259,2.6365,0.14
601988.SH,20250124,5.13,5.1493,5.0532,5.1012,5.13,13.256,13.3057,13.0574,13.1815,13.256,1399697.69,745252.155,-0.5618,-0.03
601988.SH,20250123,5.034,5.1396,5.0148,5.13,4.9859,13.0078,13.2808,12.9581,13.256,12.8837,2458757.28,1303707.307,2.8902,0.15
601988.SH,20250122,5.0892,5.0892,4.9765,4.9859,5.0798,13.1505,13.1505,12.8594,12.8837,13.1263,1741166.76,930656.687,-1.8484,-0.1
601988.SH,20250121,5.0892,5.108,5.0329,5.0798,5.0798,13.1505,13.1991,13.005,13.1263,13.1263,1210863.15,655336.683,0.0,0.0
601988.SH,20250120,5.1268,5.1362,5.0704,5.0798,5.1174,13.2476,13.2719,13.102,13.1263,13.2233,1313380.78,712777.937,-0.7339,-0.04
601988.SH,20250117,5.1456,5.1737,5.108,5.1174,5.1456,13.2961,13.3689,13.1991,13.2233,13.2961,1263397.65,690984.849,-0.5474,-0.03
