trade_date,date,open,high,low,close,volume,pct_chg,change,RSI_6,RSI_14,RSI_24,DIF,DEA,MACD_hist,BOLL_MID,BOLL_UPPER,BOLL_LOWER,BOLL_WIDTH,BOLL_PCTB,TR,ATR_14,ATR_PCT,K,D,J,MACD_golden_cross,MACD_death_cross,KDJ_golden_cross,KDJ_death_cross,BOLL_break_up,BOLL_break_down,RSI_oversold,RSI_overbought
20240827,2024-08-27,4.7606,4.8545,4.7512,4.8545,1877459.37,1.7717,0.09,94.15981188586991,81.918577278302,74.88957388356239,0.12598417202256673,0.09225377136197413,0.0674608013211852,4.510345,4.859269268513752,4.161420731486248,0.15472176452743722,0.9931657540845942,0.10329999999999995,0.0855352847026034,1.7619792914327612,96.94878266918252,92.7896574643201,105.26703307890739,0,0,0,0,0,0,0,1
20240828,2024-08-28,4.8451,4.8826,4.77,4.8075,2066160.31,-0.9671,-0.05,77.66714685458449,75.29995606568141,71.18944242666002,0.1295398007721209,0.09971097724400349,0.05965764705623483,4.5319400000000005,4.898753214478091,4.16512678552191,0.16187911335017272,0.8756135127139187,0.11260000000000048,0.08746847865241747,1.8194171326555895,92.16976033776325,92.58302508880115,91.34323083568745,0,0,0,1,0,0,0,1
20240829,2024-08-29,4.7981,4.8075,4.5916,4.6103,2974357.72,-4.1016,-0.21,41.27077117763685,55.16188190006796,58.52874896244758,0.11511825861553593,0.10279243351831,0.02465165019445187,4.542265,4.905499013449011,4.17903098655099,0.15993519244210108,0.5936517471945806,0.21590000000000042,0.09664215874867339,2.0962227783153677,71.19795748506981,85.45466922089071,42.68453401342799,0,0,0,0,0,0,0,0
20240830,2024-08-30,4.6103,4.6573,4.4977,4.4977,3780751.67,-2.444,-0.12,31.239821400770197,47.371534429777384,52.921043589336605,0.09352510440606832,0.10093896769586166,-0.014827726579586697,4.54649,4.905342339666569,4.187637660333432,0.15785906915733602,0.4320193926486113,0.1596000000000002,0.10113914740948245,2.248685937467649,47.46530499004653,72.79154781060932,-3.1871806510790464,0,1,0,0,0,0,0,0
20240902,2024-09-02,4.4789,4.6291,4.4413,4.601,2640424.11,2.2965,0.11,45.75447210219057,53.81559640757182,56.876322159348256,0.0837820336789239,0.09750758089247412,-0.027451094427100448,4.55729,4.908600562263438,4.205979437736562,0.15417520599454423,0.5622099143822823,0.1878000000000002,0.10732920830880514,2.3327365422474493,43.706381285758034,63.09649230232555,4.926159252623009,0,0,0,0,0,0,0,0
20240903,2024-09-03,4.5822,4.601,4.4226,4.4695,2436378.89,-2.8571,-0.14,34.597992604080105,46.080491348720344,51.16623725170729,0.06470376420690016,0.09094681755535934,-0.05248610669691836,4.56433,4.901720369562681,4.226939630437319,0.14783785114690698,0.3594654611468063,0.1783999999999999,0.11240569342960477,2.514950071140055,32.53613824847637,52.90970761770916,-8.211000489989203,0,0,0,0,0,0,0,0
20240904,2024-09-04,4.4507,4.5071,4.4226,4.4507,1539947.93,-0.4202,-0.02,33.208807106721366,45.08282356768729,50.411225317338115,0.04751932215096222,0.08226131847447993,-0.06948399264703542,4.569965000000001,4.894976638819872,4.244953361180129,0.14223813041013292,0.316521955285885,0.08450000000000024,0.11041242961320444,2.480787957247274,23.726990716375564,43.182135317264624,-15.18329848540256,0,0,0,0,0,0,0,0
20240905,2024-09-05,4.4507,4.4789,4.3662,4.4226,1702672.29,-0.6329,-0.03,30.977854274236876,43.56459999326655,49.27713494941143,0.03127260176923308,0.07206357513343056,-0.08158194672839497,4.5741950000000005,4.888521517962921,4.25986848203708,0.13743468215190688,0.25885744387324794,0.11270000000000024,0.11057582749797557,2.5002448220046025,19.458582501854302,35.27428437879451,-12.172821252026118,0,0,0,0,0,0,0,0
20240906,2024-09-06,4.4226,4.5071,4.4226,4.4319,1103782.6,0.2123,0.01,32.77154723490192,44.23395387753088,49.66817667974619,0.018929187204981268,0.061436697547740705,-0.08501502068551887,4.57842,4.881998791298525,4.274841208701476,0.13261290632948675,0.25867879410600836,0.08450000000000024,0.10871326839097732,2.452972052414931,17.213286862842168,29.253951873477064,-6.868043158427625,0,0,0,0,0,0,0,0
20240909,2024-09-09,4.4507,4.4507,4.338,4.3944,1328814.62,-0.8475,-0.04,29.110997591479162,42.06733661281523,48.107670885360236,0.006051250583928969,0.05035960815497836,-0.08861671514209878,4.579359999999999,4.880400346307966,4.278319653692033,0.13147703884733533,0.1927986526251472,0.11270000000000024,0.10899803493447896,2.4803849202275385,14.927599492598658,24.47850107985093,-4.174203681905887,0,0,0,0,0,0,0,0
20240910,2024-09-10,4.4132,4.5164,4.4038,4.5071,1948048.93,2.5641,0.12,49.46719504468272,49.99455884600689,52.76197692242746,0.0048830523698981665,0.04126429699796232,-0.07276248925612831,4.584055,4.877004296672666,4.291105703327334,0.12781229573932515,0.36865474525104014,0.12199999999999989,0.1099267467248733,2.4389684436749417,21.95741279627275,23.6381383186582,18.595961751501846,0,0,0,0,0,0,0,0
20240911,2024-09-11,4.4883,4.4977,4.338,4.3474,1964618.78,-3.5417,-0.17,33.237549539873584,41.358295881375156,46.58391618064487,-0.008827451101150352,0.031245947378139786,-0.08014679695858028,4.579829999999999,4.884232455899836,4.275427544100163,0.13293177078618057,0.1182192431514417,0.16910000000000025,0.11415340767309667,2.6257857034801644,15.619588487002616,20.965288374773003,4.928188711461843,0,0,0,0,0,0,0,0
20240912,2024-09-12,4.338,4.3756,4.3005,4.3474,1356145.09,0.0,0.0,33.23754953987357,41.358295881375156,46.58391618064487,-0.019468700816631213,0.02110301773918559,-0.0811434371116336,4.5741950000000005,4.891815239809745,4.256574760190256,0.13887481395513057,0.14297772689824312,0.07509999999999994,0.11136387855358977,2.5616202455166253,15.17061630519184,19.03373101824595,7.444386879083623,0,0,0,0,0,0,0,0
20240913,2024-09-13,4.3662,4.385,4.2723,4.3005,1476276.71,-1.0799,-0.05,29.187837959336633,39.06016637268207,44.90264497167632,-0.03132530727956784,0.010617352735434906,-0.08388532003000548,4.5634,4.903192655042764,4.2236073449572356,0.14892082878676607,0.11314643489437355,0.11269999999999936,0.1114593157997619,2.5917757423500034,12.973494735861596,17.013652257451163,4.893179692682466,0,0,0,0,0,0,0,0
20240918,2024-09-18,4.3193,4.3756,4.3099,4.3662,1190226.12,1.5284,0.07,41.22586041847616,43.77351944670582,47.6637342215443,-0.03501666211771415,0.001490549764805095,-0.07301442376503849,4.550725,4.900442334729758,4.201007665270242,0.1536974151282522,0.23617979197029143,0.07509999999999994,0.10886222181406462,2.4932944394224865,21.471610173491207,18.49963822946451,27.41555406154461,0,0,1,0,0,0,0,0
20240919,2024-09-19,4.3756,4.3944,4.3005,4.3287,1510052.09,-0.8602,-0.04,36.92624522870322,41.78687920363217,46.28235028032258,-0.040501151952526904,-0.006907790578661305,-0.0671867227477312,4.534295,4.893672675404173,4.174917324595827,0.15851534820922453,0.21395691208590234,0.09389999999999965,0.10779349168448854,2.4902047193034518,22.016168355453253,19.671814938127422,26.704875190104907,0,0,0,0,0,0,0,0
20240920,2024-09-20,4.3193,4.3662,4.2911,4.3568,1636742.63,0.6508,0.03,42.33421626668928,43.84356079288739,47.47268740463611,-0.0420949698920241,-0.013945226441333865,-0.05629948690138048,4.5197400000000005,4.883299857664765,4.156180142335236,0.16087644761192654,0.27591035346063103,0.07509999999999994,0.10545824227845364,2.4205435704749734,26.216432324364643,21.85335406687316,34.94258883934761,0,0,0,0,0,0,0,0
20240923,2024-09-23,4.3474,4.4226,4.3193,4.4038,1297783.78,1.0776,0.05,50.80093787138589,47.20347172738895,49.428528252618875,-0.039114685144997274,-0.01897911818206655,-0.04027113392586145,4.501900000000001,4.850399985652744,4.153400014347258,0.15482351258479432,0.35925393968631225,0.10329999999999995,0.10530408211570695,2.39120945809771,35.434742947910465,26.380483693885594,53.543261455960206,0,0,0,0,0,0,0,0
20240924,2024-09-24,4.4319,4.601,4.4132,4.601,2660905.47,4.4776,0.21,71.712374592846,58.439293889473696,56.5171077166241,-0.020602898689121574,-0.019303874283477553,-0.0025980488112880423,4.49345,4.822215886948472,4.164684113051528,0.14633116511743616,0.6635662400960358,0.1971999999999996,0.11186807625029929,2.4313861388893567,56.95649529860697,36.57248756212605,97.7245107715688,0,0,0,0,0,0,0,0
20240925,2024-09-25,4.6761,4.7794,4.5258,4.601,3040607.22,0.0,0.0,71.71237459284602,58.439293889473696,56.5171077166241,-0.00586457142381569,-0.01661601371154518,0.02150288457545898,4.485,4.791790633220022,4.178209366779979,0.13680741726645335,0.689054011823118,0.2535999999999996,0.1219917850895636,2.6514189326138577,59.57751760457974,44.24083090961061,90.25089099451802,1,0,0,0,0,0,0,0
20240926,2024-09-26,4.601,4.6949,4.5728,4.6855,2943666.26,1.8367,0.09,77.58977796671455,62.41432895830945,59.186278865699066,0.012490124541011838,-0.010794786061033778,0.04656982120409123,4.4765500000000005,4.7477323197155,4.205367680284501,0.12115683716947197,0.8852574168906205,0.12209999999999965,0.12199951472602331,2.603767254850567,66.87932580987629,51.786995876365836,97.0639856768972,0,0,0,0,0,0,0,0
20240927,2024-09-27,4.723,4.7418,4.5352,4.5728,3064403.05,-2.4048,-0.12,58.22719378663967,54.87573598460912,54.527973358320544,0.017737933350593593,-0.005088242178708303,0.045652351058603796,4.464815,4.6925249935397195,4.23710500646028,0.10200198375060099,0.737110805550052,0.2065999999999999,0.12804240653130736,2.8000876165873723,64.33906016983929,55.97101730752365,81.07514589447055,0,0,0,0,0,0,0,0
20240930,2024-09-30,4.5634,4.7794,4.4601,4.6949,8027773.16,2.6694,0.13,68.45997764004385,60.44934051518813,58.24338840124645,0.03138749371877836,0.002206905000789029,0.058361177435978656,4.4690449999999995,4.710841612879428,4.227248387120571,0.10820952256217108,0.9670350781808139,0.31930000000000014,0.14170366320764255,3.018246676343321,70.45772828306711,60.79992096603814,89.77334291712505,0,0,0,0,0,0,0,0
20241008,2024-10-08,4.9765,5.0704,4.6197,4.6667,8329296.3,-0.6,-0.03,64.10762076069028,58.6475913595559,57.118634035771414,0.0394743288366568,0.009660389767962584,0.059627878137388436,4.477495,4.7348213132166,4.2201686867834,0.11494208847429205,0.8676363245462955,0.4507000000000003,0.1637748301213824,3.509435578061208,63.03751884254602,61.54578692487409,66.02098267788986,0,0,0,0,0,0,0,0
20241009,2024-10-09,4.6479,4.6761,4.5071,4.5164,5755678.67,-3.2193,-0.16,45.57594943953395,50.07995128768253,51.57904405104575,0.033370574825460686,0.014402426779462206,0.03793629609199696,4.473265,4.724758310782582,4.221771689217417,0.11244284019953335,0.5857577481201692,0.1689999999999996,0.16414805654128362,3.6344888969374636,51.66186614824937,58.25114666599918,38.48330511274976,0,0,0,1,0,0,0,0
20241010,2024-10-10,4.5446,4.7887,4.5352,4.7042,5637981.17,4.158,0.2,62.032393636913056,58.28094984769005,57.01456470711229,0.043189336499589004,0.020159808723487566,0.046059055552202875,4.485,4.75683385018284,4.213166149817161,0.12121910821977243,0.9031874614816413,0.27230000000000043,0.1718731953597634,3.653611567530364,51.52285773217068,56.00838368805634,42.55180582039935,0,0,0,0,0,0,0,0
20241011,2024-10-11,4.723,4.8263,4.6479,4.7136,3340336.65,0.1996,0.01,62.70965308967381,58.647146330592285,57.26512135930344,0.051139769873911334,0.02635580095357232,0.04956793784067803,4.498144999999999,4.787834652268666,4.2084553477313325,0.12880405245658677,0.8718721022872109,0.1783999999999999,0.17233939569120887,3.6562159642568077,49.58492808032313,53.86723181881193,41.02032060334554,0,0,0,0,0,0,0,0
20241014,2024-10-14,4.7606,4.8639,4.7512,4.8263,4012072.74,2.3904,0.12,70.32528189201115,62.8567429899022,60.16966580883886,0.0657762658808716,0.03423989393903218,0.06307274388367884,4.518330000000001,4.840314119255272,4.19634588074473,0.1425235072494798,0.9782378719675902,0.15030000000000054,0.17076515314183685,3.5382208553516534,53.057711079164555,53.59739157226281,51.97835009296804,0,0,0,0,0,0,0,0
20241015,2024-10-15,4.8075,4.8169,4.7042,4.7136,2706541.16,-2.3346,-0.12,56.48298319615808,56.64670395696584,56.1849362604691,0.06750370559138563,0.04089265626950287,0.05322209864376552,4.532414999999999,4.863010286208254,4.201819713791745,0.14588041307261326,0.7740284080848404,0.12209999999999965,0.16728907077456276,3.5490722754277573,49.21745706659469,52.137413403706766,43.377544392370524,0,0,0,0,0,0,0,0
20241016,2024-10-16,4.723,4.8263,4.6855,4.7887,2888840.26,1.5936,0.08,62.400930561706346,59.516933081438516,58.11375792720729,0.07407872296467843,0.047529869608537986,0.053097706712280895,4.55213,4.894875307311667,4.209384692688333,0.15058678346693377,0.8451104872237996,0.1407999999999996,0.1653969942906654,3.4539017748170773,50.759095578942336,51.67797412878528,48.92133847925646,0,0,0,0,0,0,0,0
20241017,2024-10-17,4.7887,4.8263,4.7418,4.7418,1889887.81,-0.9804,-0.05,56.62967623848811,56.97985756688144,56.49313994527698,0.07464457734016783,0.05295281115486396,0.04338353237060774,4.563865,4.916059905818025,4.211670094181975,0.1543406326953251,0.7526087076511219,0.08450000000000024,0.1596186375556179,3.366203499844319,49.22527285141568,50.860407036328745,45.95500448158954,0,0,0,0,0,0,0,0
20241018,2024-10-18,4.7512,4.7794,4.6385,4.7418,2895529.72,0.0,0.0,56.62967623848811,56.97985756688144,56.49313994527698,0.07423726008631881,0.057209700941154934,0.03405511829032776,4.583585,4.928845281831666,4.238324718168334,0.15065075997572472,0.7291242409359123,0.14090000000000025,0.15828159201593092,3.3380064957596467,46.70524433067331,49.47535280111026,41.165027389799405,0,0,0,0,0,0,0,0
20241021,2024-10-21,4.7418,4.7418,4.6291,4.6479,2822321.87,-1.9802,-0.1,44.708383428755866,51.84786687788482,53.255519879903474,0.06558152992918487,0.058884066738760926,0.013394926380847882,4.59861,4.9263005465767105,4.270919453423289,0.1425172156702615,0.5752081506697685,0.11269999999999936,0.15502576401479295,3.3353937050021076,44.29079068980609,47.74716543067554,37.378041208067174,0,0,0,0,0,0,0,0
20241022,2024-10-22,4.6479,4.6949,4.6197,4.6385,2024078.69,-0.202,-0.01,43.60566236184911,51.349274361198425,52.93860086665189,0.05730274955047143,0.058567803301103026,-0.0025301075012631874,4.61551,4.911827624038365,4.319192375961634,0.12840081552780308,0.5387928326480903,0.07519999999999971,0.14932392372802203,3.2192287103163104,40.002804786003956,45.165711882451674,29.676990593108513,0,1,0,0,0,0,0,0
20241023,2024-10-23,4.6479,4.6573,4.6197,4.6573,1708250.71,0.4049,0.02,46.757380429301236,52.33649787530614,53.51590077342443,0.051663217919850624,0.057186886224852546,-0.011047336610003844,4.630065,4.902451569535117,4.357678430464883,0.11765993329904303,0.5499932871992959,0.0376000000000003,0.14134364346173478,3.034883805246275,31.800941656407804,40.710788473770386,13.981248021682646,0,0,0,0,0,0,0,0
20241024,2024-10-24,4.6385,4.6855,4.6197,4.6479,1342990.6,-0.2016,-0.01,45.240367657152646,51.77082424247073,53.175569224450705,0.04590616928708702,0.05493074283729944,-0.01804914710042485,4.646025,4.8785518054722035,4.413498194527796,0.10009709610783568,0.5040317932295858,0.0658000000000003,0.13594766892875373,2.924926718060925,25.049931620242383,35.490502855927716,4.168789148871724,0,0,0,0,0,0,0,0
20241025,2024-10-25,4.6385,4.6479,4.601,4.6103,1680681.54,-0.8081,-0.04,39.144311471253296,49.46764778689178,51.80058587422847,0.03787308367125064,0.05151921100408968,-0.027292254665678084,4.6587,4.848568907684254,4.468831092315745,0.08151154085227835,0.3725436392131999,0.04689999999999994,0.12958712114812845,2.8108175422017756,18.075897600356832,29.685634437404087,-5.143576073737677,0,0,0,0,0,0,0,0
20241028,2024-10-28,4.6103,4.6103,4.554,4.5822,1634703.3,-0.611,-0.03,34.9239823852583,47.757677782429624,50.77669978401118,0.028906158089940348,0.04699660042125982,-0.03618088466263894,4.667619999999999,4.820160156576454,4.515079843423545,0.06536100049980682,0.2200081541899228,0.05629999999999935,0.12435232678040495,2.7138127270831687,15.50267331760844,24.957980730805534,-3.407941508785747,0,0,0,0,0,0,0,0
20241029,2024-10-29,4.5822,4.6197,4.5634,4.601,1619513.59,0.4098,0.02,40.108140414180845,49.027204648736664,51.44669348151842,0.023051089237461575,0.04220749818450017,-0.038312817894077186,4.667619999999999,4.820160156576454,4.515079843423545,0.06536100049980682,0.28163127174119207,0.05630000000000024,0.11949144629609033,2.597075555229088,16.088573740689846,22.001511734100305,4.2626977538689275,0,0,0,0,0,0,0,0
20241030,2024-10-30,4.5916,4.6103,4.5352,4.5352,1566967.95,-1.4286,-0.07,30.052891645759857,44.91336165692147,49.01034611314407,0.012952091256317466,0.03635641679886363,-0.04680865108509233,4.66433,4.825513597180198,4.503146402819802,0.06911329051769409,0.09943194512641129,0.07509999999999994,0.11632062870351245,2.5648401107671646,10.725715827126564,18.24291309844239,-4.3086787155050885,0,0,0,0,0,0,0,0
20241031,2024-10-31,4.5446,4.5634,4.5164,4.5258,1669408.04,-0.207,-0.01,28.814509368606224,44.34095813529998,48.666788328295084,0.004142311171303703,0.029913595673351646,-0.05154256900409589,4.656345,4.828558398524993,4.484131601475007,0.07396934656903333,0.1209789681926109,0.04699999999999971,0.11136915522469011,2.4607617487447544,8.540598483982086,15.008808226955622,-4.39582100196499,0,0,0,0,0,0,0,0
20241101,2024-11-01,4.5352,4.601,4.5258,4.5822,1898500.17,1.2448,0.06,45.1020955287179,48.57573707129553,50.824985776203185,0.001692001290779288,0.024269276796837175,-0.045154551012115775,4.656815,4.828117260101081,4.485512739898919,0.07357056705112011,0.28221244729645917,0.07519999999999971,0.10878564413721223,2.374092011200127,17.981314022001207,15.999643491970817,21.94465508206199,0,0,1,0,0,0,0,0
20241104,2024-11-04,4.5916,4.601,4.5164,4.5916,1441455.67,0.2049,0.01,47.50434759979509,49.26853385828653,51.18193419428962,0.0005028183212427706,0.019515985101718297,-0.03802633356095105,4.65165,4.824340895136679,4.478959104863321,0.07424930729383285,0.32613443530861047,0.08460000000000001,0.10705809812741136,2.331607677659451,26.81111847475018,19.603468486230604,41.22641845178934,0,0,0,0,0,0,0,0
20241105,2024-11-05,4.5822,4.6103,4.5634,4.6103,1795769.87,0.409,0.02,52.46947523926407,50.69170207738376,51.90660959662831,0.0010571300309081266,0.015824214087556264,-0.029534168113296275,4.648829999999999,4.822326222922491,4.475333777077508,0.07464081195590773,0.3889601186960339,0.04689999999999994,0.10276109111831054,2.2289458629223815,36.3838365230839,25.196924498515035,58.75766057222163,0,0,0,0,0,0,0,0
20241106,2024-11-06,4.6103,4.6103,4.5728,4.5916,1496237.82,-0.4073,-0.02,47.12130043608005,49.20517013916136,51.11484979858056,-1.2365125689584033e-05,0.012656898244907094,-0.025338526741193357,4.65259,4.8170247754228726,4.4881552245771275,0.07068526365868152,0.3145465281198762,0.037499999999999645,0.09809958460985976,2.1365011022271054,43.31799494441328,31.23728131381445,67.47942220561094,0,0,0,0,0,0,0,0
20241107,2024-11-07,4.5822,4.6291,4.5728,4.6197,1969677.98,0.6135,0.03,55.33138003018789,51.5064566202729,52.25675701635844,0.0013914476732796999,0.010403808130581617,-0.018024720914603835,4.648365,4.811553896358443,4.485176103641557,0.07021346058600965,0.4121723332908703,0.05630000000000024,0.0951138999948698,2.058876117385757,59.43175409781344,40.63543890848078,97.02438447647876,0,0,0,0,0,0,0,0
20241108,2024-11-08,4.6291,4.6385,4.554,4.5634,2478781.43,-1.2195,-0.06,40.291021208140904,46.91982059922875,49.82357695943349,-0.0020157240389044873,0.007919901696684398,-0.01987125147117777,4.640855,4.8052235649929615,4.476486435007039,0.0708354667374703,0.2643862133756619,0.08449999999999935,0.0943557642809505,2.067663677980245,52.45218222955508,44.574353348838876,68.20783999098747,0,0,0,0,0,0,0,0
20241111,2024-11-11,4.5446,4.5446,4.5071,4.5164,2264692.37,-1.0288,-0.05,31.667709938964833,43.441930407742795,47.881474327287435,-0.008411477100713327,0.0046536259372048526,-0.02613020607583636,4.62536,4.773774900656214,4.476945099343785,0.06417442130178595,0.13292095497744946,0.05629999999999935,0.0916374954037397,2.028994230000436,37.32733000996206,42.1586789025466,27.664632224792996,0,0,0,1,0,0,0,0
20241112,2024-11-12,4.5164,4.554,4.4977,4.4977,1765403.27,-0.4158,-0.02,28.73173321912516,42.10466332671179,47.118939066314475,-0.014818275344572918,0.0007592456808492988,-0.031155042050844434,4.614565000000001,4.7673002752828975,4.461829724717104,0.06619704144719891,0.11742629597667292,0.05630000000000024,0.08911338858918688,1.9813101938587918,24.88488667330804,36.40074815946708,1.8531637009899526,0,0,0,0,0,0,0,0
20241113,2024-11-13,4.4977,4.5352,4.4883,4.5258,1398411.11,0.6263,0.03,38.93973210671561,44.85185730420049,48.40727465974546,-0.017427381941959474,-0.0028780798437124558,-0.029098604196494036,4.601419999999999,4.735119357948134,4.467720642051864,0.05811221664100872,0.21720133454442792,0.04689999999999994,0.0860981465471021,1.9023851373702347,24.912161466182404,32.57121926170552,9.594045875136175,0,0,0,0,0,0,0,0
20241114,2024-11-14,4.5071,4.5634,4.4883,4.5446,2229949.87,0.4149,0.02,45.23715936957744,46.67496816413206,49.27010956371536,-0.017773236034591022,-0.00585711108188817,-0.023832249905405705,4.591559999999999,4.709869396343286,4.473250603656713,0.05153342059922388,0.3015373188798105,0.07509999999999994,0.08531256465088052,1.8772293414355614,29.102559486110124,31.414999336507055,24.477679785316262,0,0,0,0,0,0,0,0
20241115,2024-11-15,4.5352,4.601,4.4977,4.5634,2699257.29,0.4132,0.02,51.268272904439776,48.50814926988727,50.14021728523614,-0.016341945240674782,-0.007954077913645493,-0.01677573465405858,4.58264,4.6779134435852265,4.487366556414773,0.04158015623536954,0.3990274767239374,0.10329999999999995,0.08659738146153191,1.8976504681056212,36.06837299074008,32.96612388791806,42.27287119638413,0,0,1,0,0,0,0,0
20241118,2024-11-18,4.5822,4.723,4.5822,4.6949,4371190.3,2.8807,0.14,74.67694517448449,59.09957948617777,55.68757219972518,-0.004544302080304874,-0.0072721227469773695,0.005455641333344991,4.5849899999999995,4.688962544958843,4.481017455041156,0.04535344459152283,1.0285529946559804,0.1596000000000002,0.09181185421427965,1.9555657035140186,53.388004945112016,39.773417573649375,80.6171796880373,1,0,0,0,1,0,0,0
20241119,2024-11-19,4.7042,4.7418,4.6103,4.6761,2543577.24,-0.4,-0.02,68.99138592431004,57.28541382585505,54.77837061689874,0.003250937456512837,-0.005167510706279329,0.01683689632558433,4.586869999999999,4.696141175955473,4.4775988240445255,0.04764520291853656,0.9082961458946881,0.13149999999999995,0.09464672177040252,2.024052560261811,60.28628337563684,46.611039507645195,87.63677111162012,0,0,0,0,0,0,0,0
20241120,2024-11-20,4.6761,4.6949,4.6385,4.6573,1695159.45,-0.4016,-0.02,63.21583069564896,55.45226990412049,53.8607613466346,0.007821556039984578,-0.002569697357026547,0.02078250679402225,4.586869999999999,4.696141175955473,4.4775988240445255,0.04764520291853656,0.8222716301172593,0.056400000000000006,0.09191481307251663,1.973564362882284,62.413077805980194,51.878385607090195,83.48246220376018,0,0,0,0,0,0,0,0
20241121,2024-11-21,4.6479,4.6761,4.6385,4.6573,1057666.1,0.0,0.0,63.21583069564897,55.45226990412049,53.8607613466346,0.011313390473873142,0.00020692020915339098,0.0222129405294395,4.587339999999999,4.6977909493416945,4.476889050658304,0.04815468194713939,0.816701669007706,0.0376000000000003,0.08803518356733689,1.8902622456645886,63.83094075954243,55.862570657907604,79.76768096281207,0,0,0,0,0,0,0,0
20241122,2024-11-22,4.6573,4.6761,4.6103,4.6103,1580135.31,-1.0081,-0.05,48.57633496793809,50.74414651538922,51.511870565986214,0.010170942916675862,0.0021997247506578854,0.015942436332035955,4.58734,4.697790949341695,4.476889050658305,0.048154681947139386,0.6039375403147035,0.0658000000000003,0.08644695616966999,1.875083100224931,58.596038086900734,56.773726467571976,62.24066132555825,0,0,0,0,0,0,0,0
20241125,2024-11-25,4.6197,4.6667,4.601,4.6103,1714040.01,0.0,0.0,48.57633496793809,50.74414651538922,51.511870565986214,0.009159954740335152,0.003591770748593339,0.011136367983483626,4.588745,4.699634674427749,4.477855325572252,0.048331155654867966,0.5971911952633775,0.06569999999999965,0.08496503072897926,1.842939303927711,55.106102971806266,56.2178519689834,52.882604977452004,0,0,0,1,0,0,0,0
20241126,2024-11-26,4.6103,4.6949,4.5822,4.6855,1972688.44,1.6293,0.08,66.46777009140409,57.44817763317238,54.935682690210186,0.014262343437044578,0.005725885286283587,0.01707291630152198,4.59297,4.711968276855977,4.4739717231440235,0.051817572009386845,0.8887871423213497,0.11269999999999936,0.08694609996262356,1.8556418730684785,62.66771098843634,58.367804975467706,71.26752301437361,0,0,1,0,0,0,0,0
20241127,2024-11-27,4.6761,4.7418,4.6761,4.7324,2303338.81,1.002,0.05,73.39527920186805,61.01224636980155,56.91553854301968,0.021838718131764523,0.008948451855379774,0.0257805325527695,4.60283,4.733755259514355,4.471904740485645,0.05688902675717126,0.9948243008286475,0.06569999999999965,0.08542852139386473,1.8051838685205122,73.82818039677,63.52126344923513,94.44201429183973,0,0,0,0,0,0,0,0
