ts_code,trade_date,fwd_open,fwd_high,fwd_low,fwd_close,fwd_pre_close,bwd_open,bwd_high,bwd_low,bwd_close,bwd_pre_close,vol,amount,pct_chg,change
600519.SH,20240104,1538.5676,1538.5676,1511.2405,1516.7568,1539.4764,13302.9168,13302.9168,13066.6388,13114.3344,13310.7744,21551.07,3603970.147,-1.4758,-25.0
600519.SH,20240103,1527.7622,1540.5851,1523.4182,1539.4764,1531.3064,13209.4899,13320.3607,13171.9306,13310.7744,13240.1346,20229.29,3411400.667,0.5335,8.99
600519.SH,20240102,1558.5608,1561.4598,1525.0267,1531.3064,1568.5574,13475.784,13500.8497,13185.8386,13240.1346,13562.2176,32156.44,5440082.548,-2.3749,-40.99
600519.SH,20231229,1563.1047,1589.9864,1563.1047,1568.5574,1567.6395,13515.072,13747.4998,13515.072,13562.2176,13554.2814,27538.68,4768857.531,0.0586,1.01
600519.SH,20231228,1518.5653,1570.3658,1514.9938,1567.6395,1514.9938,13129.971,13577.8542,13099.0907,13554.2814,13099.0907,38338.06,6537401.38,3.475,57.93
600519.SH,20231227,1515.848,1524.1634,1509.4866,1514.9938,1517.6656,13106.4768,13178.3738,13051.4736,13099.0907,13122.192,16055.5,2679221.365,-0.176,-2.94
600519.SH,20231226,1519.9375,1522.1186,1506.3058,1517.6656,1519.4832,13141.836,13160.6942,13023.972,13122.192,13137.9072,14771.26,2457177.339,-0.1196,-2.0
600519.SH,20231225,1518.5744,1525.4811,1515.848,1519.4832,1518.2563,13130.0496,13189.7674,13106.4768,13137.9072,13127.2994,12471.06,2086014.39,0.0808,1.35
600519.SH,20231222,1517.393,1525.9355,1506.7693,1518.2563,1517.6656,13119.8347,13193.6962,13027.9794,13127.2994,13122.192,21666.84,3613238.325,0.0389,0.65
600519.SH,20231221,1490.4112,1519.774,1490.4112,1517.6656,1499.2991,12886.5426,13140.4216,12886.5426,13122.192,12963.3899,29011.68,4827827.888,1.225,20.21
600519.SH,20231220,1506.7602,1508.5778,1493.1285,1499.2991,1504.8427,13027.9008,13043.616,12910.0368,12963.3899,13011.3213,23092.03,3816133.219,-0.3684,-6.1
600519.SH,20231219,1495.8676,1509.2271,1477.9801,1504.8518,1493.1723,12933.72,13049.2302,12779.0591,13011.4,12910.416,22206.76,3706057.587,0.7822,13.0
600519.SH,20231218,1473.4071,1494.3672,1468.915,1493.1723,1477.8992,12739.52,12920.7474,12700.68,12910.416,12778.36,19897.34,3292194.757,1.0334,17.0
600519.SH,20231215,1480.8011,1507.3404,1477.0098,1477.8992,1469.7236,12803.4506,13032.9174,12770.6697,12778.36,12707.6712,37092.51,6140791.726,0.5563,9.1
600519.SH,20231214,1496.7301,1500.2429,1468.933,1469.7236,1491.3755,12941.1773,12971.5502,12700.8354,12707.6712,12894.88,40672.15,6703240.107,-1.4518,-24.1
600519.SH,20231213,1532.002,1532.4512,1488.7521,1491.3755,1536.2875,13246.149,13250.033,12872.1974,12894.88,13283.2023,38788.7,6480807.5,-2.9234,-49.99
600519.SH,20231212,1516.1719,1536.2875,1512.9376,1536.2875,1525.5154,13109.2768,13283.2023,13081.312,13283.2023,13190.064,21010.66,3564305.866,0.7061,11.99
600519.SH,20231211,1518.3281,1530.9059,1488.6802,1525.5154,1531.7325,13127.92,13236.672,12871.576,13190.064,13243.8186,36830.98,6172810.248,-0.4059,-6.92
600519.SH,20231208,1527.3123,1535.2543,1520.3226,1531.7325,1527.3123,13205.6,13274.2691,13145.165,13243.8186,13205.6,26288.01,4474160.126,0.2894,4.92
600519.SH,20231207,1530.9059,1535.4699,1515.9023,1527.3123,1530.0075,13236.672,13276.1334,13106.9464,13205.6,13228.904,25041.5,4249170.906,-0.1762,-3.0
600519.SH,20231206,1529.6751,1544.8045,1528.3275,1530.0075,1535.398,13226.0298,13356.843,13214.3778,13228.904,13275.512,23851.29,4078003.022,-0.3511,-6.0
600519.SH,20231205,1571.1371,1571.227,1534.5176,1535.398,1572.8711,13584.523,13585.2998,13267.8994,13275.512,13599.5153,29903.01,5168983.317,-2.3825,-41.71
600519.SH,20231204,1581.469,1582.8615,1567.9927,1572.8711,1581.469,13673.855,13685.8954,13557.335,13599.5153,13673.855,18440.47,3233102.118,-0.5437,-9.57
600519.SH,20231201,1607.5501,1607.9004,1570.4364,1581.469,1609.5176,13899.3601,13902.3896,13578.464,13673.855,13916.372,33051.31,5830850.111,-1.7427,-31.22
600519.SH,20231130,1596.239,1612.4464,1591.1719,1609.5176,1594.4331,13801.561,13941.6957,13757.7494,13916.372,13785.9473,21353.42,3817513.545,0.9461,16.79
600519.SH,20231129,1588.4048,1595.5921,1579.4206,1594.4331,1589.3391,13733.824,13795.968,13656.144,13785.9473,13741.9027,17149.33,3034175.614,0.3205,5.67
600519.SH,20231128,1582.1158,1593.6875,1579.4206,1589.3391,1583.9127,13679.448,13779.4998,13656.144,13741.9027,13694.984,14519.76,2562905.659,0.3426,6.04
600519.SH,20231127,1593.1664,1593.1664,1576.7253,1583.9127,1596.4905,13774.9944,13774.9944,13632.84,13694.984,13803.736,16260.74,2865075.217,-0.7878,-14.0
600519.SH,20231124,1607.2715,1607.2715,1594.6937,1596.4905,1604.5763,13896.952,13896.952,13788.2,13803.736,13873.648,13085.4,2329345.658,-0.5039,-9.0
600519.SH,20231123,1597.6585,1606.3731,1591.1,1604.5763,1600.5424,13813.8344,13889.184,13757.128,13873.648,13838.7697,11549.64,2055272.193,0.252,4.49
600519.SH,20231122,1602.1506,1612.0781,1599.6709,1600.5424,1608.17,13852.6744,13938.5108,13831.2347,13838.7697,13904.72,12664.57,2263460.167,-0.4743,-8.49
600519.SH,20231121,1602.2584,1615.3573,1590.2914,1608.17,1583.4634,13853.6066,13966.864,13750.1368,13904.72,13691.1,30098.45,5383107.81,1.5603,27.5
600519.SH,20231120,1576.7253,1589.7524,1560.2483,1583.4634,1575.3058,13632.84,13745.476,13490.3749,13691.1,13620.5666,18608.04,3265514.01,0.5178,9.08
600519.SH,20231117,1574.03,1580.319,1561.3623,1575.3058,1581.2623,13609.536,13663.912,13500.0072,13620.5666,13672.0684,21713.63,3793781.119,-0.3767,-6.63
600519.SH,20231116,1593.7953,1595.5921,1581.2623,1581.2623,1592.834,13780.432,13795.968,13672.0684,13672.0684,13772.1202,12557.57,2215937.273,-0.7265,-12.88
600519.SH,20231115,1598.2874,1601.7822,1587.5063,1592.834,1585.9521,13819.272,13849.4895,13726.056,13772.1202,13712.6174,18434.86,3271230.275,0.4339,7.66
600519.SH,20231114,1584.8111,1594.6847,1581.2264,1585.9521,1584.8111,13702.752,13788.1223,13671.7577,13712.6174,13702.752,12816.75,2263963.957,0.072,1.27
600519.SH,20231113,1592.25,1603.5701,1578.5042,1584.8111,1595.4484,13767.071,13864.9478,13648.2206,13702.752,13794.7251,18369.95,3244573.621,-0.6667,-11.84
600519.SH,20231110,1599.6799,1606.3731,1592.9867,1595.4484,1611.8625,13831.3124,13889.184,13773.4408,13794.7251,13936.6465,16465.57,2928380.668,-1.0183,-18.27
600519.SH,20231109,1608.2688,1616.2557,1601.881,1611.8625,1615.6628,13905.5745,13974.632,13850.344,13936.6465,13969.5051,12800.48,2291996.819,-0.2352,-4.23
600519.SH,20231108,1602.8244,1620.5682,1601.7642,1615.6628,1609.2211,13858.5004,14011.9184,13849.3342,13969.5051,13913.8086,14545.67,2610041.959,0.4003,7.17
600519.SH,20231107,1621.6463,1626.1383,1602.8513,1609.2211,1627.9352,14021.24,14060.08,13858.7334,13913.8086,14075.616,19581.59,3511590.028,-1.1496,-20.83
600519.SH,20231106,1635.1225,1638.5275,1618.1604,1627.9352,1627.2524,14137.76,14167.2007,13991.1002,14075.616,14069.7123,25523.92,4624102.375,0.042,0.76
600519.SH,20231103,1599.1858,1630.5316,1593.7953,1627.2524,1598.7366,13827.04,14098.0655,13780.432,14069.7123,13823.156,30176.0,5433116.881,1.7836,31.74
600519.SH,20231102,1612.6621,1612.6621,1595.646,1598.7366,1600.0752,13943.56,13943.56,13796.4341,13823.156,13834.7303,27907.64,4982090.753,-0.0837,-1.49
600519.SH,20231101,1662.0751,1662.0751,1593.6066,1600.0752,1513.4586,14370.8,14370.8,13778.8007,13834.7303,13085.8174,93143.08,16747292.689,5.7231,96.41
600519.SH,20231031,1509.3439,1518.3281,1498.4281,1513.4586,1510.2423,13050.24,13127.92,12955.8588,13085.8174,13058.008,19858.77,3335804.699,0.213,3.58
600519.SH,20231030,1499.4613,1517.3218,1499.4613,1510.2423,1506.3881,12964.792,13119.2198,12964.792,13058.008,13024.6833,24086.42,4050573.178,0.2559,4.29
