ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600519.SH,20220908,1815.0,0.1321,0.3016,0.63,43.4615,39.5833,11.8686,21.4709,19.8745,1.063,1.1942,125619.78,125619.78,55009.3757,227999900.7,227999900.7
600519.SH,20220907,1818.01,0.2253,0.5146,0.95,43.5336,39.6489,11.8883,21.5065,19.9075,1.0612,1.1922,125619.78,125619.78,55009.3757,228378016.2378,228378016.2378
600519.SH,20220906,1845.0,0.1658,0.3787,0.71,44.1799,40.2375,12.0648,21.8258,20.203,1.0457,1.1748,125619.78,125619.78,55009.3757,231768494.1,231768494.1
600519.SH,20220905,1835.0,0.2931,0.6694,1.5,43.9405,40.0194,11.9994,21.7075,20.0935,1.0514,1.1812,125619.78,125619.78,55009.3757,230512296.3,230512296.3
600519.SH,20220902,1875.0,0.1544,0.3525,0.77,44.8983,40.8918,12.261,22.1807,20.5315,1.029,1.156,125619.78,125619.78,55009.3757,235537087.5,235537087.5
600519.SH,20220901,1880.89,0.2137,0.488,1.1,45.0393,41.0203,12.2995,22.2504,20.596,1.0257,1.1524,125619.78,125619.78,55009.3757,236276988.0042,236276988.0042
600519.SH,20220831,1924.0,0.3558,0.8124,2.34,46.0716,41.9604,12.5814,22.7603,21.0681,1.0028,1.1266,125619.78,125619.78,55009.3757,241692456.72,241692456.72
600519.SH,20220830,1870.0,0.1452,0.3315,0.9,44.7786,40.7828,12.2283,22.1215,20.4768,1.0317,1.1591,125619.78,125619.78,55009.3757,234908988.6,234908988.6
600519.SH,20220829,1878.82,0.108,0.2467,0.66,44.9898,40.9751,12.286,22.2259,20.5734,1.0269,1.1536,125619.78,125619.78,55009.3757,236016955.0596,236016955.0596
600519.SH,20220826,1898.0,0.1842,0.4207,1.24,45.449,41.3934,12.4114,22.4528,20.7834,1.0165,1.142,125619.78,125619.78,55009.3757,238426342.44,238426342.44
600519.SH,20220825,1885.0,0.1745,0.3986,1.16,45.1377,41.1099,12.3264,22.299,20.641,1.0235,1.1499,125619.78,125619.78,55009.3757,236793285.3,236793285.3
600519.SH,20220824,1854.2,0.1491,0.3404,0.99,44.4002,40.4382,12.125,21.9346,20.3038,1.0405,1.169,125619.78,125619.78,55009.3757,232924196.076,232924196.076
600519.SH,20220823,1870.01,0.1891,0.4319,1.39,44.7788,40.783,12.2283,22.1217,20.4769,1.0317,1.1591,125619.78,125619.78,55009.3757,234910244.7978,234910244.7978
600519.SH,20220822,1893.98,0.1228,0.2804,0.86,45.3528,41.3057,12.3851,22.4052,20.7394,1.0186,1.1444,125619.78,125619.78,55009.3757,237921350.9244,237921350.9244
600519.SH,20220819,1895.01,0.1078,0.2462,0.71,45.3774,41.3282,12.3918,22.4174,20.7506,1.0181,1.1438,125619.78,125619.78,55009.3757,238050739.2978,238050739.2978
600519.SH,20220818,1895.5,0.1844,0.4212,1.17,45.3892,41.3389,12.395,22.4232,20.756,1.0178,1.1435,125619.78,125619.78,55009.3757,238112292.99,238112292.99
600519.SH,20220817,1918.0,0.1462,0.3338,0.85,45.928,41.8296,12.5422,22.6894,21.0024,1.0059,1.1301,125619.78,125619.78,55009.3757,240938738.04,240938738.04
600519.SH,20220816,1917.84,0.1181,0.2697,0.69,45.9241,41.8261,12.5411,22.6875,21.0006,1.006,1.1302,125619.78,125619.78,55009.3757,240918638.8752,240918638.8752
600519.SH,20220815,1919.89,0.1538,0.3513,0.92,45.9732,41.8708,12.5545,22.7117,21.0231,1.0049,1.129,125619.78,125619.78,55009.3757,241176159.4242,241176159.4242
600519.SH,20220812,1928.0,0.1613,0.3683,0.97,46.1674,42.0477,12.6076,22.8077,21.1119,1.0007,1.1242,125619.78,125619.78,55009.3757,242194935.84,242194935.84
600519.SH,20220811,1906.9,0.2075,0.4738,1.2,45.6622,41.5875,12.4696,22.5581,20.8808,1.0117,1.1367,125619.78,125619.78,55009.3757,239544358.482,239544358.482
600519.SH,20220810,1876.0,0.2223,0.5077,1.32,44.9222,40.9136,12.2675,22.1925,20.5425,1.0284,1.1554,125619.78,125619.78,55009.3757,235662707.28,235662707.28
600519.SH,20220809,1910.0,0.1104,0.2522,0.58,45.7364,41.6551,12.4898,22.5947,20.9148,1.0101,1.1348,125619.78,125619.78,55009.3757,239933779.8,239933779.8
600519.SH,20220808,1911.53,0.1337,0.3054,0.68,45.773,41.6885,12.4999,22.6128,20.9315,1.0093,1.1339,125619.78,125619.78,55009.3757,240125978.0634,240125978.0634
600519.SH,20220805,1923.96,0.1599,0.3651,0.71,46.0707,41.9596,12.5811,22.7599,21.0676,1.0028,1.1266,125619.78,125619.78,55009.3757,241687431.9288,241687431.9288
600519.SH,20220804,1916.01,0.2417,0.5519,1.04,45.8803,41.7862,12.5291,22.6658,20.9806,1.0069,1.1313,125619.78,125619.78,55009.3757,240688754.6778,240688754.6778
600519.SH,20220803,1885.0,0.1958,0.4472,0.86,45.1377,41.1099,12.3264,22.299,20.641,1.0235,1.1499,125619.78,125619.78,55009.3757,236793285.3,236793285.3
600519.SH,20220802,1879.98,0.2247,0.513,1.04,45.0175,42.3605,13.1527,22.2396,21.2348,1.0262,1.1529,125619.78,125619.78,55009.3757,236162674.0044,236162674.0044
600519.SH,20220801,1890.3,0.1675,0.3824,0.8,45.2647,42.5931,13.2249,22.3617,21.3513,1.0206,1.1466,125619.78,125619.78,55009.3757,237459070.134,237459070.134
600519.SH,20220729,1898.44,0.2948,0.6732,1.56,45.4596,42.7765,13.2818,22.458,21.4433,1.0163,1.1417,125619.78,125619.78,55009.3757,238481615.1432,238481615.1432
600519.SH,20220728,1898.0,0.2776,0.6339,1.77,45.449,42.7666,13.2787,22.4528,21.4383,1.0165,1.142,125619.78,125619.78,55009.3757,238426342.44,238426342.44
600519.SH,20220727,1919.6,0.1711,0.3907,1.13,45.9663,43.2533,13.4299,22.7083,21.6823,1.0051,1.1291,125619.78,125619.78,55009.3757,241139729.688,241139729.688
600519.SH,20220726,1950.21,0.1647,0.376,1.07,46.6993,43.943,13.644,23.0704,22.028,0.9893,1.1114,125619.78,125619.78,55009.3757,244984951.1538,244984951.1538
600519.SH,20220725,1944.65,0.1346,0.3074,0.81,46.5661,43.8177,13.6051,23.0046,21.9652,0.9921,1.1146,125619.78,125619.78,55009.3757,244286505.177,244286505.177
600519.SH,20220722,1947.0,0.1999,0.4565,1.12,46.6224,43.8706,13.6216,23.0324,21.9918,0.9909,1.1133,125619.78,125619.78,55009.3757,244581711.66,244581711.66
600519.SH,20220721,1939.0,0.1119,0.2556,0.59,46.4308,43.6904,13.5656,22.9378,21.9014,0.995,1.1178,125619.78,125619.78,55009.3757,243576753.42,243576753.42
600519.SH,20220720,1950.1,0.1489,0.34,0.78,46.6966,43.9405,13.6432,23.0691,22.0268,0.9893,1.1115,125619.78,125619.78,55009.3757,244971132.978,244971132.978
600519.SH,20220719,1943.1,0.1748,0.3991,0.9,46.529,43.7828,13.5943,22.9863,21.9477,0.9929,1.1155,125619.78,125619.78,55009.3757,244091794.518,244091794.518
600519.SH,20220718,1951.66,0.1928,0.4403,1.0,46.734,43.9756,13.6542,23.0876,22.0444,0.9885,1.1106,125619.78,125619.78,55009.3757,245167099.8348,245167099.8348
600519.SH,20220715,1949.5,0.266,0.6075,1.62,46.6823,43.927,13.639,23.062,22.02,0.9896,1.1118,125619.78,125619.78,55009.3757,244895761.11,244895761.11
600519.SH,20220714,1953.0,0.1634,0.3732,0.99,46.7661,44.0058,13.6635,23.1034,22.0596,0.9879,1.1098,125619.78,125619.78,55009.3757,245335430.34,245335430.34
600519.SH,20220713,1958.89,0.158,0.3609,0.85,46.9071,44.1386,13.7047,23.1731,22.1261,0.9849,1.1065,125619.78,125619.78,55009.3757,246075330.8442,246075330.8442
600519.SH,20220712,1948.41,0.1866,0.4262,0.98,46.6561,43.9024,13.6314,23.0491,22.0077,0.9902,1.1124,125619.78,125619.78,55009.3757,244758835.5498,244758835.5498
600519.SH,20220711,1963.6,0.1906,0.4354,0.99,47.0199,44.2447,13.7377,23.2288,22.1793,0.9825,1.1038,125619.78,125619.78,55009.3757,246667000.008,246667000.008
600519.SH,20220708,1999.0,0.1245,0.2844,0.62,47.8676,45.0423,13.9854,23.6476,22.5791,0.9651,1.0843,125619.78,125619.78,55009.3757,251113940.22,251113940.22
600519.SH,20220707,1990.0,0.1666,0.3805,0.72,47.6521,44.8395,13.9224,23.5411,22.4775,0.9695,1.0892,125619.78,125619.78,55009.3757,249983362.2,249983362.2
600519.SH,20220706,2002.0,0.2607,0.5954,1.15,47.9394,45.1099,14.0063,23.6831,22.613,0.9637,1.0827,125619.78,125619.78,55009.3757,251490799.56,251490799.56
600519.SH,20220705,2033.01,0.2096,0.4786,0.93,48.682,45.8087,14.2233,24.0499,22.9633,0.949,1.0662,125619.78,125619.78,55009.3757,255386268.9378,255386268.9378
600519.SH,20220704,2018.0,0.1996,0.4558,0.8,48.3225,45.4704,14.1183,23.8723,22.7937,0.956,1.0741,125619.78,125619.78,55009.3757,253500716.04,253500716.04
600519.SH,20220701,2029.05,0.1719,0.3926,0.62,48.5871,45.7194,14.1956,24.0031,22.9186,0.9508,1.0682,125619.78,125619.78,55009.3757,254888814.609,254888814.609
600519.SH,20220630,2045.0,0.3103,0.7087,1.2,48.9691,46.0788,14.3072,24.1917,23.0987,0.9434,1.0599,125619.78,125619.78,55009.3757,256892450.1,256892450.1
600519.SH,20220629,2030.0,0.2417,0.5519,1.0,48.6099,45.7408,12.3322,24.0143,22.9293,0.9504,,125619.78,125619.78,55009.3757,255008153.4,255008153.4
600519.SH,20220628,2036.0,0.201,0.4589,0.84,48.7536,45.876,12.3686,24.0853,22.9971,0.9476,,125619.78,125619.78,55009.3757,255761872.08,255761872.08
600519.SH,20220627,2010.55,0.3193,0.7292,1.39,48.1441,45.3026,12.214,23.7842,22.7096,0.9596,,125619.78,125619.78,55009.3757,252564848.679,252564848.679
600519.SH,20220624,2009.01,0.3155,0.7205,1.27,48.1073,45.2679,12.2046,23.766,22.6922,0.9603,0.9603,125619.78,125619.78,55009.3757,252371394.2178,252371394.2178
600519.SH,20220623,1957.1,0.2137,0.488,0.86,46.8642,44.0982,11.8893,23.1519,22.1059,0.9858,0.9858,125619.78,125619.78,55009.3757,245850471.438,245850471.438
600519.SH,20220622,1936.0,0.1564,0.3572,0.58,46.359,43.6228,11.7611,22.9023,21.8675,0.9965,0.9965,125619.78,125619.78,55009.3757,243199894.08,243199894.08
600519.SH,20220621,1945.74,0.1888,0.4311,0.68,46.5922,43.8423,11.8203,23.0175,21.9776,0.9916,0.9916,125619.78,125619.78,55009.3757,244423430.7372,244423430.7372
600519.SH,20220620,1942.02,0.2784,0.6358,0.99,46.5031,43.7584,11.7977,22.9735,21.9355,0.9935,0.9935,125619.78,125619.78,55009.3757,243956125.1556,243956125.1556
600519.SH,20220617,1951.0,0.4023,0.9188,1.45,46.7182,43.9608,11.8522,23.0797,22.037,0.9889,0.9889,125619.78,125619.78,55009.3757,245084190.78,245084190.78
600519.SH,20220616,1877.0,0.214,0.4888,0.77,44.9462,42.2934,11.4027,22.2043,21.2011,1.0279,1.0279,125619.78,125619.78,55009.3757,235788327.06,235788327.06
600519.SH,20220615,1875.1,0.268,0.612,0.91,44.9007,42.2506,11.3912,22.1819,21.1797,1.0289,1.0289,125619.78,125619.78,55009.3757,235549649.478,235549649.478
600519.SH,20220614,1871.0,0.2342,0.5347,0.77,44.8025,42.1582,11.3662,22.1334,21.1333,1.0312,1.0312,125619.78,125619.78,55009.3757,235034608.38,235034608.38
600519.SH,20220613,1856.0,0.2926,0.6682,0.97,44.4433,41.8202,11.2751,21.9559,20.9639,1.0395,1.0395,125619.78,125619.78,55009.3757,233150311.68,233150311.68
600519.SH,20220610,1900.6,0.3769,0.8607,1.49,45.5113,42.8251,11.5461,22.4835,21.4677,1.0151,1.0151,125619.78,125619.78,55009.3757,238752953.868,238752953.868
600519.SH,20220609,1853.0,0.2096,0.4786,0.85,44.3715,41.7526,11.2569,21.9204,20.93,1.0412,1.0412,125619.78,125619.78,55009.3757,232773452.34,232773452.34
600519.SH,20220608,1865.6,0.3531,0.8063,1.47,44.6732,42.0365,11.3334,22.0695,21.0724,1.0341,1.0341,125619.78,125619.78,55009.3757,234356261.568,234356261.568
600519.SH,20220607,1817.9,0.279,0.6371,1.16,43.531,40.9617,11.0437,21.5052,20.5336,1.0613,1.0613,125619.78,125619.78,55009.3757,228364198.062,228364198.062
600519.SH,20220606,1788.0,0.2925,0.6679,1.32,42.815,40.288,10.862,21.1515,20.1958,1.079,1.079,125619.78,125619.78,55009.3757,224608166.64,224608166.64
600519.SH,20220602,1786.0,0.1347,0.3075,0.56,42.7671,40.2429,10.8499,21.1278,20.1733,1.0802,1.0802,125619.78,125619.78,55009.3757,224356927.08,224356927.08
600519.SH,20220601,1788.25,0.1732,0.3956,0.72,42.821,40.2936,10.8635,21.1545,20.1987,1.0789,1.0789,125619.78,125619.78,55009.3757,224639571.585,224639571.585
600519.SH,20220531,1804.03,0.3244,0.7408,1.48,43.1989,40.6492,10.9594,21.3411,20.3769,1.0694,1.0694,125619.78,125619.78,55009.3757,226621851.7134,226621851.7134
600519.SH,20220530,1778.41,0.2744,0.6265,1.38,42.5854,40.0719,10.8038,21.0381,20.0875,1.0848,1.0848,125619.78,125619.78,55009.3757,223403472.9498,223403472.9498
600519.SH,20220527,1755.16,0.2,0.4566,0.89,42.0286,39.548,10.6625,20.763,19.8249,1.0992,1.0992,125619.78,125619.78,55009.3757,220482813.0648,220482813.0648
600519.SH,20220526,1742.8,0.2233,0.51,1.05,41.7327,39.2695,10.5874,20.6168,19.6853,1.107,1.107,125619.78,125619.78,55009.3757,218930152.584,218930152.584
600519.SH,20220525,1755.51,0.1782,0.407,0.82,42.037,39.5559,10.6646,20.7672,19.8289,1.099,1.099,125619.78,125619.78,55009.3757,220526779.9878,220526779.9878
600519.SH,20220524,1760.0,0.2177,0.497,1.06,42.1445,39.6571,10.6919,20.8203,19.8796,1.0962,1.0962,125619.78,125619.78,55009.3757,221090812.8,221090812.8
600519.SH,20220523,1781.0,0.1764,0.4028,0.82,42.6474,40.1303,10.8195,21.0687,20.1168,1.0833,1.0833,125619.78,125619.78,55009.3757,223728828.18,223728828.18
600519.SH,20220520,1800.01,0.3339,0.7626,1.85,43.1026,40.5586,10.935,21.2936,20.3315,1.0718,1.0718,125619.78,125619.78,55009.3757,226116860.1978,226116860.1978
600519.SH,20220519,1756.0,0.1574,0.3595,0.86,42.0487,39.567,10.6676,20.773,19.8344,1.0987,1.0987,125619.78,125619.78,55009.3757,220588333.68,220588333.68
600519.SH,20220518,1761.0,0.1978,0.4517,1.03,42.1685,39.6796,10.698,20.8321,19.8909,1.0956,1.0956,125619.78,125619.78,55009.3757,221216432.58,221216432.58
600519.SH,20220517,1768.0,0.1604,0.3662,0.71,42.3361,39.8373,10.7405,20.9149,19.9699,1.0912,1.0912,125619.78,125619.78,55009.3757,222095771.04,222095771.04
600519.SH,20220516,1758.0,0.221,0.5047,0.97,42.0966,39.612,10.6798,20.7966,19.857,1.0974,1.0974,125619.78,125619.78,55009.3757,220839573.24,220839573.24
600519.SH,20220513,1778.24,0.165,0.3769,0.68,42.5813,40.0681,10.8027,21.036,20.0856,1.0849,1.0849,125619.78,125619.78,55009.3757,223382117.5872,223382117.5872
600519.SH,20220512,1762.67,0.1754,0.4006,0.68,42.2085,39.7172,10.7081,20.8519,19.9097,1.0945,1.0945,125619.78,125619.78,55009.3757,221426217.6126,221426217.6126
600519.SH,20220511,1768.0,0.2413,0.551,0.9,42.3361,39.8373,10.7405,20.9149,19.9699,1.0912,1.0912,125619.78,125619.78,55009.3757,222095771.04,222095771.04
600519.SH,20220510,1766.19,0.3194,0.7293,1.17,42.2928,39.7966,10.7295,20.8935,19.9495,1.0924,1.0924,125619.78,125619.78,55009.3757,221868399.2382,221868399.2382
600519.SH,20220509,1752.0,0.2416,0.5518,0.76,41.953,39.4768,10.6433,20.7256,19.7892,1.1012,1.1012,125619.78,125619.78,55009.3757,220085854.56,220085854.56
600519.SH,20220506,1793.0,0.2276,0.5198,0.67,42.9347,40.4007,10.8924,21.2107,20.2523,1.076,1.076,125619.78,125619.78,55009.3757,225236265.54,225236265.54
600519.SH,20220505,1837.0,0.268,0.6119,0.72,43.9884,41.3921,11.1597,21.7312,20.7493,1.0502,1.0502,125619.78,125619.78,55009.3757,230763535.86,230763535.86
600519.SH,20220429,1828.38,0.2777,0.6342,0.77,43.7819,41.1978,11.1073,21.6292,20.6519,1.0552,1.0552,125619.78,125619.78,55009.3757,229680693.3564,229680693.3564
600519.SH,20220428,1835.0,0.3503,0.8,1.04,43.9405,41.347,11.1475,21.7075,20.7267,1.0514,1.0514,125619.78,125619.78,55009.3757,230512296.3,230512296.3
600519.SH,20220427,1794.92,0.457,1.0435,1.6,42.9807,40.4439,10.9041,21.2334,20.274,1.0749,1.0749,125619.78,125619.78,55009.3757,225477455.5176,225477455.5176
600519.SH,20220426,1732.48,0.3548,0.8101,1.4,41.4855,41.4855,11.4822,20.4947,20.4947,1.1136,1.1136,125619.78,125619.78,55009.3757,217633756.4544,217633756.4544
600519.SH,20220425,1708.0,0.4271,0.9754,2.15,40.8994,40.8994,11.32,20.2051,20.2051,1.1296,1.1296,125619.78,125619.78,55009.3757,214558584.24,214558584.24
600519.SH,20220422,1773.0,0.2221,0.5072,1.18,42.4558,42.4558,11.7508,20.9741,20.9741,1.0882,1.0882,125619.78,125619.78,55009.3757,222723869.94,222723869.94
600519.SH,20220421,1779.98,0.2305,0.5263,1.14,42.623,42.623,11.7971,21.0566,21.0566,1.0839,1.0839,125619.78,125619.78,55009.3757,223600696.0044,223600696.0044
600519.SH,20220420,1797.0,0.1923,0.4391,0.9,43.0305,43.0305,11.9099,21.258,21.258,1.0736,1.0736,125619.78,125619.78,55009.3757,225738744.66,225738744.66
600519.SH,20220419,1790.3,0.1927,0.44,0.8,42.8701,42.8701,11.8655,21.1787,21.1787,1.0776,1.0776,125619.78,125619.78,55009.3757,224897092.134,224897092.134
600519.SH,20220418,1790.82,0.1576,0.3598,0.56,42.8825,42.8825,11.8689,21.1849,21.1849,1.0773,1.0773,125619.78,125619.78,55009.3757,224962414.4196,224962414.4196
600519.SH,20220415,1805.99,0.1675,0.3825,0.59,43.2458,43.2458,11.9694,21.3643,21.3643,1.0683,1.0683,125619.78,125619.78,55009.3757,226868066.4822,226868066.4822
600519.SH,20220414,1809.0,0.2997,0.6844,1.18,43.3179,43.3179,11.9894,21.3999,21.3999,1.0665,1.0665,125619.78,125619.78,55009.3757,227246182.02,227246182.02
600519.SH,20220413,1769.0,0.248,0.5662,1.0,42.36,42.36,11.7243,20.9267,20.9267,1.0906,1.0906,125619.78,125619.78,55009.3757,222221390.82,222221390.82
600519.SH,20220412,1782.0,0.3314,0.7568,1.3,42.6713,42.6713,11.8104,21.0805,21.0805,1.0827,1.0827,125619.78,125619.78,55009.3757,223854447.96,223854447.96
600519.SH,20220411,1720.0,0.3492,0.7974,1.56,41.1867,41.1867,11.3995,20.3471,20.3471,1.1217,1.1217,125619.78,125619.78,55009.3757,216066021.6,216066021.6
600519.SH,20220408,1784.0,0.1826,0.417,0.71,42.7192,42.7192,11.8237,21.1042,21.1042,1.0814,1.0814,125619.78,125619.78,55009.3757,224105687.52,224105687.52
600519.SH,20220407,1765.0,0.1608,0.3671,0.61,42.2643,42.2643,11.6978,20.8794,20.8794,1.0931,1.0931,125619.78,125619.78,55009.3757,221718911.7,221718911.7
600519.SH,20220406,1765.0,0.2215,0.5057,0.71,42.2643,42.2643,11.6978,20.8794,20.8794,1.0931,1.0931,125619.78,125619.78,55009.3757,221718911.7,221718911.7
600519.SH,20220401,1780.01,0.3571,0.8155,1.24,42.6237,42.6237,11.7973,21.057,21.057,1.0839,1.0839,125619.78,125619.78,55009.3757,223604464.5978,223604464.5978
600519.SH,20220331,1719.0,0.2004,0.4576,0.69,41.1628,41.1628,11.3929,20.3353,20.3353,1.1223,1.1223,125619.78,125619.78,55009.3757,215940401.82,215940401.82
600519.SH,20220330,1730.1,0.3378,0.7714,1.08,46.5412,41.4286,11.4665,22.8977,19.8544,1.1151,1.1151,125619.78,125619.78,55009.3757,217334781.378,217334781.378
600519.SH,20220329,1667.0,0.2065,0.4715,0.67,44.8438,41.7677,12.0109,22.0626,20.4615,1.1573,1.1573,125619.78,125619.78,55009.3757,209408173.26,209408173.26
600519.SH,20220328,1660.8,0.4581,1.046,1.77,44.677,41.6124,11.9662,21.9806,20.3854,1.1617,1.1617,125619.78,125619.78,55009.3757,208629330.624,208629330.624
600519.SH,20220325,1690.0,0.2365,0.5401,0.87,45.4625,42.344,12.1766,22.367,20.7438,1.1416,1.1416,125619.78,125619.78,55009.3757,212297428.2,212297428.2
600519.SH,20220324,1720.93,0.2055,0.4693,0.6,46.2945,43.119,12.3995,22.7764,21.1234,1.1211,1.1211,125619.78,125619.78,55009.3757,216182847.9954,216182847.9954
600519.SH,20220323,1752.19,0.4622,1.0556,1.24,47.1354,43.9022,12.6247,23.1901,21.5071,1.1011,1.1011,125619.78,125619.78,55009.3757,220109722.3182,220109722.3182
600519.SH,20220322,1695.0,0.1676,0.3827,0.35,45.597,42.4693,12.2126,22.4332,20.8052,1.1382,1.1382,125619.78,125619.78,55009.3757,212925527.1,212925527.1
600519.SH,20220321,1704.3,0.2219,0.5068,0.43,45.8472,42.7023,12.2797,22.5563,20.9193,1.132,1.132,125619.78,125619.78,55009.3757,214093791.054,214093791.054
600519.SH,20220318,1707.79,0.3053,0.6971,0.58,45.941,42.7897,12.3048,22.6025,20.9622,1.1297,1.1297,125619.78,125619.78,55009.3757,214532204.0862,214532204.0862
600519.SH,20220317,1720.15,0.5441,1.2426,1.14,46.2735,43.0994,12.3939,22.7661,21.1139,1.1216,1.1216,125619.78,125619.78,55009.3757,216084864.567,216084864.567
600519.SH,20220316,1674.95,0.6177,1.4105,1.39,45.0576,41.9669,12.0682,22.1678,20.5591,1.1519,1.1519,125619.78,125619.78,55009.3757,210406850.511,210406850.511
600519.SH,20220315,1603.0,0.7089,1.6189,1.8,43.1221,40.1642,11.5498,21.2156,19.6759,1.2036,1.2036,125619.78,125619.78,55009.3757,201368507.34,201368507.34
600519.SH,20220314,1700.0,0.3901,0.8909,0.99,45.7315,42.5946,12.2487,22.4994,20.8665,1.1349,1.1349,125619.78,125619.78,55009.3757,213553626.0,213553626.0
600519.SH,20220311,1769.01,0.3799,0.8676,1.04,47.5879,44.3237,12.7459,23.4127,21.7136,1.0906,1.0906,125619.78,125619.78,55009.3757,222222647.0178,222222647.0178
600519.SH,20220310,1794.43,0.2903,0.6628,0.81,48.2717,44.9606,12.929,23.7491,22.0256,1.0752,1.0752,125619.78,125619.78,55009.3757,225415901.8254,225415901.8254
600519.SH,20220309,1779.18,0.4492,1.0259,1.49,47.8615,44.5785,12.8192,23.5473,21.8384,1.0844,1.0844,125619.78,125619.78,55009.3757,223500200.1804,223500200.1804
600519.SH,20220308,1753.2,0.4555,1.0401,1.6,47.1626,43.9275,12.632,23.2035,21.5195,1.1004,1.1004,125619.78,125619.78,55009.3757,220236598.296,220236598.296
600519.SH,20220307,1707.0,0.3913,0.8936,1.55,45.9198,42.77,12.2991,22.592,20.9525,1.1302,1.1302,125619.78,125619.78,55009.3757,214432964.46,214432964.46
600519.SH,20220304,1780.5,0.2472,0.5644,0.93,47.897,44.6115,12.8287,23.5648,21.8546,1.0836,1.0836,125619.78,125619.78,55009.3757,223666018.29,223666018.29
600519.SH,20220303,1800.0,0.2511,0.5735,0.79,48.4216,45.1001,12.9692,23.8229,22.094,1.0718,1.0718,125619.78,125619.78,55009.3757,226115604.0,226115604.0
600519.SH,20220302,1844.88,0.1598,0.3649,0.48,49.6289,46.2246,13.2925,24.4168,22.6449,1.0458,1.0458,125619.78,125619.78,55009.3757,231753419.7264,231753419.7264
600519.SH,20220301,1858.48,0.3772,0.8613,1.11,49.9947,46.5654,13.3905,24.5968,22.8118,1.0381,1.0381,125619.78,125619.78,55009.3757,233461848.7344,233461848.7344
600519.SH,20220228,1790.4,0.2302,0.5258,0.7,48.1633,44.8596,12.9,23.6958,21.9761,1.0776,1.0776,125619.78,125619.78,55009.3757,224909654.112,224909654.112
600519.SH,20220225,1799.06,0.3103,0.7086,1.05,48.3963,45.0766,12.9624,23.8104,22.0824,1.0724,1.0724,125619.78,125619.78,55009.3757,225997521.4068,225997521.4068
600519.SH,20220224,1764.11,0.5203,1.1881,2.35,47.4561,44.2009,12.7106,23.3479,21.6534,1.0936,1.0936,125619.78,125619.78,55009.3757,221607110.0958,221607110.0958
600519.SH,20220223,1827.01,0.2238,0.511,1.12,49.1482,45.7769,13.1638,24.1803,22.4255,1.056,1.056,125619.78,125619.78,55009.3757,229508594.2578,229508594.2578
600519.SH,20220222,1807.87,0.4163,0.9507,2.61,48.6333,45.2973,13.0259,23.927,22.1906,1.0672,1.0672,125619.78,125619.78,55009.3757,227104231.6686,227104231.6686
600519.SH,20220221,1876.99,0.1657,0.3784,1.05,50.4927,47.0292,13.5239,24.8418,23.039,1.0279,1.0279,125619.78,125619.78,55009.3757,235787070.8622,235787070.8622
600519.SH,20220218,1907.0,0.1543,0.3524,0.85,51.3,47.7811,13.7401,25.239,23.4073,1.0117,1.0117,125619.78,125619.78,55009.3757,239556920.46,239556920.46
600519.SH,20220217,1886.99,0.145,0.3311,0.77,50.7617,47.2797,13.596,24.9742,23.1617,1.0224,1.0224,125619.78,125619.78,55009.3757,237043268.6622,237043268.6622
600519.SH,20220216,1892.55,0.1161,0.2652,0.53,50.9112,47.419,13.636,25.0478,23.23,1.0194,1.0194,125619.78,125619.78,55009.3757,237741714.639,237741714.639
600519.SH,20220215,1890.62,0.2158,0.4927,0.89,50.8593,47.3707,13.6221,25.0222,23.2063,1.0205,1.0205,125619.78,125619.78,55009.3757,237499268.4636,237499268.4636
600519.SH,20220214,1868.67,0.1608,0.3671,0.6,50.2689,46.8207,13.464,24.7317,22.9369,1.0324,1.0324,125619.78,125619.78,55009.3757,234741914.2926,234741914.2926
600519.SH,20220211,1849.97,0.2686,0.6135,0.97,49.7658,46.3522,13.3292,24.4842,22.7073,1.0429,1.0429,125619.78,125619.78,55009.3757,232392824.4066,232392824.4066
600519.SH,20220210,1873.0,0.1833,0.4187,0.59,50.3853,46.9292,13.4952,24.789,22.99,1.0301,1.0301,125619.78,125619.78,55009.3757,235285847.94,235285847.94
600519.SH,20220209,1895.98,0.2697,0.616,0.92,51.0035,47.505,13.6607,25.0932,23.2721,1.0176,1.0176,125619.78,125619.78,55009.3757,238172590.4844,238172590.4844
600519.SH,20220208,1839.0,0.3321,0.7583,1.24,49.4707,46.0773,13.2502,24.339,22.5727,1.0491,1.0491,125619.78,125619.78,55009.3757,231014775.42,231014775.42
600519.SH,20220207,1867.96,0.2798,0.639,1.12,50.2498,46.8029,13.4588,24.7223,22.9281,1.0328,1.0328,125619.78,125619.78,55009.3757,234652724.2488,234652724.2488
600519.SH,20220128,1887.0,0.3265,0.7457,1.4,50.7619,47.28,13.596,24.9743,23.1619,1.0224,1.0224,125619.78,125619.78,55009.3757,237044524.86,237044524.86
600519.SH,20220127,1965.0,0.3396,0.7756,1.54,52.8602,49.2343,14.158,26.0066,24.1193,0.9818,0.9818,125619.78,125619.78,55009.3757,246842867.7,246842867.7
600519.SH,20220126,1955.0,0.1903,0.4346,0.85,52.5912,48.9837,14.086,25.8743,23.9965,0.9869,0.9869,125619.78,125619.78,55009.3757,245586669.9,245586669.9
